price,room_type,address_japanese,shiku,townpart,detailpart
12000.0,Entire home apt,荒川区東日暮里6丁目59-3,荒川区,荒川区東日暮里6丁目,59-3
18632.0,Entire home apt,台東区浅草5丁目−11−２羽島金属,台東区,台東区浅草5丁目,−11−２羽島金属
11900.0,Entire home apt,荒川区東日暮里6丁目59-3,荒川区,荒川区東日暮里6丁目,59-3
32510.0,Entire home apt,杉並区宮前4丁目28-12,杉並区,杉並区宮前4丁目,28-12
28500.0,Private room,台東区浅草5丁目18-3,台東区,台東区浅草5丁目,18-3
6371.0,Private room,江戸川区平井7丁目13-11,江戸川区,江戸川区平井7丁目,13-11
18500.0,Private room,墨田区向島5丁目48-9,墨田区,墨田区向島5丁目,48-9
38376.0,Entire home apt,新宿区大久保2丁目16-5,新宿区,新宿区大久保2丁目,16-5
33571.0,Entire home apt,墨田区向島5丁目38-3,墨田区,墨田区向島5丁目,38-3
17529.0,Private room,新宿区大久保2丁目−9−12IRM4F-D,新宿区,新宿区大久保2丁目,−9−12IRM4F-D
31286.0,Entire home apt,台東区浅草橋5丁目−22−８２２−８1F,台東区,台東区浅草橋5丁目,−22−８２２−８1F
2336.0,Shared room,多摩市聖ヶ丘３丁目−１−１,多摩市,多摩市聖ヶ丘３丁目,−１−１
11857.0,Entire home apt,西多摩郡奥多摩町川井749,西多摩郡奥多摩町川井749,,西多摩郡奥多摩町川井749
2386.0,Shared room,墨田区亀沢2丁目25-4,墨田区,墨田区亀沢2丁目,25-4
11500.0,Entire home apt,世田谷区北沢2丁目27-2,世田谷区,世田谷区北沢2丁目,27-2
2386.0,Shared room,足立区中央本町2丁目21-22,足立区,足立区中央本町2丁目,21-22
4457.0,Shared room,台東区鳥越1丁目11-3,台東区,台東区鳥越1丁目,11-3
11500.0,Entire home apt,新宿区大久保2丁目−31−14大久保㐧一ハウス,新宿区,新宿区大久保2丁目,−31−14大久保㐧一ハウス
11500.0,Entire home apt,足立区足立4丁目41-8,足立区,足立区足立4丁目,41-8
12714.0,Private room,足立区葵3丁目−7−172F,足立区,足立区葵3丁目,−7−172F
3000.0,Private room,江東区住吉2丁目−6−７網代ビル1階,江東区,江東区住吉2丁目,−6−７網代ビル1階
11500.0,Entire home apt,葛飾区四つ木4丁目11-11,葛飾区,葛飾区四つ木4丁目,11-11
12000.0,Entire home apt,渋谷区神宮前2丁目33-8,渋谷区,渋谷区神宮前2丁目,33-8
44143.0,Entire home apt,墨田区亀沢２丁目−２３−１常田工務店亀沢車庫,墨田区,墨田区亀沢２丁目,−２３−１常田工務店亀沢車庫
8000.0,Entire home apt,板橋区成増2丁目15成増駅,板橋区,板橋区成増2丁目,15成増駅
44143.0,Entire home apt,豊島区要町1丁目28番地カスガハイム,豊島区,豊島区要町1丁目,28番地カスガハイム
6343.0,Private room,墨田区横川4丁目6-6,墨田区,墨田区横川4丁目,6-6
7258.0,Private room,台東区蔵前1丁目8-3,台東区,台東区蔵前1丁目,8-3
126000.0,Entire home apt,台東区蔵前4丁目3-5,台東区,台東区蔵前4丁目,3-5
5800.0,Private room,豊島区駒込2丁目1番地駒込駅,豊島区,豊島区駒込2丁目,1番地駒込駅
16429.0,Entire home apt,葛飾区東四つ木１丁目−９−４株式会社タウンアート東京営業所,葛飾区,葛飾区東四つ木１丁目,−９−４株式会社タウンアート東京営業所
6000.0,Entire home apt,葛飾区四つ木1丁目15-13,葛飾区,葛飾区四つ木1丁目,15-13
7568.0,Private room,新宿区北新宿1丁目16-13,新宿区,新宿区北新宿1丁目,16-13
7900.0,Entire home apt,葛飾区四つ木1丁目15-14,葛飾区,葛飾区四つ木1丁目,15-14
12000.0,Entire home apt,新宿区北新宿1丁目−7−15石橋コーポ,新宿区,新宿区北新宿1丁目,−7−15石橋コーポ
44551.0,Entire home apt,新宿区北町26,新宿区,,新宿区北町26
3500.0,Private room,新宿区北町38,新宿区,,新宿区北町38
14000.0,Entire home apt,板橋区成増2丁目14-4,板橋区,板橋区成増2丁目,14-4
20000.0,Entire home apt,板橋区成増2丁目14-2,板橋区,板橋区成増2丁目,14-2
8913.0,Entire home apt,千代田区神田和泉町1,千代田区,,千代田区神田和泉町1
15000.0,Entire home apt,板橋区成増2丁目9-8,板橋区,板橋区成増2丁目,9-8
6357.0,Private room,板橋区成増2丁目−10−７ドール・ボナール成増,板橋区,板橋区成増2丁目,−10−７ドール・ボナール成増
5489.0,Entire home apt,新宿区百人町2丁目27-7,新宿区,新宿区百人町2丁目,27-7
9500.0,Entire home apt,千代田区東神田1丁目−4−６リビエール,千代田区,千代田区東神田1丁目,−4−６リビエール
31943.0,Private room,あきる野市雨間562,あきる野市,,あきる野市雨間562
32500.0,Private room,品川区戸越2丁目7-8,品川区,品川区戸越2丁目,7-8
11457.0,Entire home apt,世田谷区羽根木2丁目16-6,世田谷区,世田谷区羽根木2丁目,16-6
20857.0,Entire home apt,新宿区北新宿1丁目−6−16朝日クレス・パリオ北新宿,新宿区,新宿区北新宿1丁目,−6−16朝日クレス・パリオ北新宿
17800.0,Entire home apt,新宿区北新宿3丁目4-8,新宿区,新宿区北新宿3丁目,4-8
10571.0,Entire home apt,豊島区駒込2丁目15-12,豊島区,豊島区駒込2丁目,15-12
10000.0,Entire home apt,板橋区成増2丁目13番地,板橋区,板橋区成増2丁目,13番地
12771.0,Entire home apt,豊島区駒込1丁目22-1,豊島区,豊島区駒込1丁目,22-1
7029.0,Private room,豊島区駒込１丁目−３３−１日本プラッサー本社ビル,豊島区,豊島区駒込１丁目,−３３−１日本プラッサー本社ビル
15429.0,Entire home apt,台東区三筋1丁目5-8,台東区,台東区三筋1丁目,5-8
15943.0,Entire home apt,豊島区長崎県3丁目−16−13ヨシダハウス,豊島区,豊島区長崎県3丁目,−16−13ヨシダハウス
9586.0,Private room,渋谷区幡ヶ谷2丁目53-7,渋谷区,渋谷区幡ヶ谷2丁目,53-7
12960.0,Private room,台東区三筋1丁目−13−４三筋ビル,台東区,台東区三筋1丁目,−13−４三筋ビル
9309.0,Entire home apt,渋谷区恵比寿3丁目5-9,渋谷区,渋谷区恵比寿3丁目,5-9
3786.0,Shared room,台東区鳥越2丁目1-8,台東区,台東区鳥越2丁目,1-8
6857.0,Entire home apt,墨田区京島1丁目12,墨田区,墨田区京島1丁目,12
30000.0,Entire home apt,渋谷区幡ヶ谷3丁目55-18,渋谷区,渋谷区幡ヶ谷3丁目,55-18
7400.0,Entire home apt,渋谷区幡ヶ谷3丁目12-3,渋谷区,渋谷区幡ヶ谷3丁目,12-3
23571.0,Entire home apt,葛飾区鎌倉4丁目9-11,葛飾区,葛飾区鎌倉4丁目,9-11
15386.0,Entire home apt,墨田区太平3丁目−16−２原ビル,墨田区,墨田区太平3丁目,−16−２原ビル
15829.0,Entire home apt,港区白金3丁目1-6,港区,港区白金3丁目,1-6
5000.0,Private room,品川区荏原2丁目4番地,品川区,品川区荏原2丁目,4番地
12657.0,Entire home apt,中野区本町1丁目4番10号ザ・パークハウス中野坂上レジデンス,中野区,中野区本町1丁目,4番10号ザ・パークハウス中野坂上レジデンス
3586.0,Shared room,台東区蔵前4丁目3-5,台東区,台東区蔵前4丁目,3-5
12229.0,Entire home apt,杉並区西荻南3丁目5-2,杉並区,杉並区西荻南3丁目,5-2
10443.0,Entire home apt,台東区蔵前4丁目3-5,台東区,台東区蔵前4丁目,3-5
19514.0,Entire home apt,墨田区太平4丁目−13−６錦明ビル,墨田区,墨田区太平4丁目,−13−６錦明ビル
19894.0,Entire home apt,杉並区西荻南3丁目5-2,杉並区,杉並区西荻南3丁目,5-2
19886.0,Entire home apt,墨田区太平3丁目20-2,墨田区,墨田区太平3丁目,20-2
19886.0,Entire home apt,台東区根岸4丁目6-12,台東区,台東区根岸4丁目,6-12
8853.0,Private room,墨田区横川3丁目7-1,墨田区,墨田区横川3丁目,7-1
14300.0,Entire home apt,台東区北上野1丁目−8−9グリーンハイム上野,台東区,台東区北上野1丁目,−8−9グリーンハイム上野
7796.0,Entire home apt,世田谷区駒沢3丁目−27−１日商岩井桜新町マンション,世田谷区,世田谷区駒沢3丁目,−27−１日商岩井桜新町マンション
18190.0,Entire home apt,世田谷区上馬1丁目32-17,世田谷区,世田谷区上馬1丁目,32-17
8496.0,Private room,台東区松が谷1丁目1-5,台東区,台東区松が谷1丁目,1-5
14000.0,Entire home apt,台東区松が谷1丁目2-1,台東区,台東区松が谷1丁目,2-1
12350.0,Entire home apt,墨田区石原２丁目−１８−２本所建設匠業協同組合,墨田区,墨田区石原２丁目,−１８−２本所建設匠業協同組合
24143.0,Entire home apt,千代田区神田和泉町1-1,千代田区,,千代田区神田和泉町1-1
17286.0,Entire home apt,渋谷区恵比寿3丁目5-9,渋谷区,渋谷区恵比寿3丁目,5-9
13000.0,Private room,渋谷区恵比寿3丁目5-9,渋谷区,渋谷区恵比寿3丁目,5-9
31964.0,Private room,渋谷区恵比寿3丁目−12−１アーケルドムス,渋谷区,渋谷区恵比寿3丁目,−12−１アーケルドムス
29229.0,Entire home apt,墨田区亀沢2丁目24-6,墨田区,墨田区亀沢2丁目,24-6
11129.0,Entire home apt,渋谷区恵比寿2丁目13-3,渋谷区,渋谷区恵比寿2丁目,13-3
28629.0,Private room,千代田区神田佐久間町3丁目−２４−１イナバビル,千代田区,千代田区神田佐久間町3丁目,−２４−１イナバビル
13300.0,Entire home apt,千代田区神田佐久間町3丁目21-4,千代田区,千代田区神田佐久間町3丁目,21-4
13843.0,Entire home apt,台東区台東1丁目3-1,台東区,台東区台東1丁目,3-1
7129.0,Entire home apt,文京区千石3丁目28-20,文京区,文京区千石3丁目,28-20
13300.0,Entire home apt,千代田区神田佐久間町4丁目19-4スタイルヒルズ秋葉原,千代田区,千代田区神田佐久間町4丁目,19-4スタイルヒルズ秋葉原
31400.0,Entire home apt,豊島区南大塚1丁目−28−８大山洞,豊島区,豊島区南大塚1丁目,−28−８大山洞
15829.0,Entire home apt,文京区千石3丁目28-14,文京区,文京区千石3丁目,28-14
75000.0,Shared room,豊島区千早1丁目8-1ちはやフラワーパーク,豊島区,豊島区千早1丁目,8-1ちはやフラワーパーク
8143.0,Entire home apt,北区中里1丁目4-1,北区,北区中里1丁目,4-1
6421.0,Entire home apt,豊島区池袋2丁目24番11号,豊島区,豊島区池袋2丁目,24番11号
8971.0,Entire home apt,北区中里1丁目3-5,北区,北区中里1丁目,3-5
12626.0,Entire home apt,北区中里1丁目4-1,北区,北区中里1丁目,4-1
21086.0,Entire home apt,杉並区成田西2丁目9-1,杉並区,杉並区成田西2丁目,9-1
21086.0,Entire home apt,豊島区池袋2丁目23-3,豊島区,豊島区池袋2丁目,23-3
9483.0,Entire home apt,江戸川区南小岩7丁目2-3,江戸川区,江戸川区南小岩7丁目,2-3
20440.0,Entire home apt,豊島区高田3丁目−25−１大正製薬本社２号館,豊島区,豊島区高田3丁目,−25−１大正製薬本社２号館
14000.0,Private room,台東区西浅草2丁目20-10,台東区,台東区西浅草2丁目,20-10
10766.0,Entire home apt,渋谷区宇田川町33−13くすはらビル１階,渋谷区,,渋谷区宇田川町33−13くすはらビル１階
20257.0,Entire home apt,渋谷区幡ヶ谷3丁目23-23,渋谷区,渋谷区幡ヶ谷3丁目,23-23
9700.0,Entire home apt,新宿区北新宿2丁目21-18,新宿区,新宿区北新宿2丁目,21-18
9214.0,Entire home apt,北区田端新町1丁目−22−７ソフィアコート,北区,北区田端新町1丁目,−22−７ソフィアコート
10811.0,Entire home apt,新宿区百人町3丁目1-2,新宿区,新宿区百人町3丁目,1-2
7980.0,Entire home apt,台東区台東1丁目−32−１スキルプリネット,台東区,台東区台東1丁目,−32−１スキルプリネット
30000.0,Entire home apt,葛飾区堀切4丁目57-5,葛飾区,葛飾区堀切4丁目,57-5
17229.0,Entire home apt,新宿区西新宿6丁目11-3,新宿区,新宿区西新宿6丁目,11-3
11364.0,Entire home apt,新宿区大久保2丁目20-6,新宿区,新宿区大久保2丁目,20-6
43536.0,Entire home apt,渋谷区本町3丁目22-2,渋谷区,渋谷区本町3丁目,22-2
7796.0,Private room,新宿区北新宿1丁目8-7,新宿区,新宿区北新宿1丁目,8-7
37786.0,Entire home apt,新宿区西新宿2丁目1-1新宿三井ビル,新宿区,新宿区西新宿2丁目,1-1新宿三井ビル
3250.0,Private room,渋谷区代々木上園町1−２代々木パーキングエリア,渋谷区,,渋谷区代々木上園町1−２代々木パーキングエリア
37786.0,Entire home apt,新宿区西新宿8丁目−14−17アルテール新宿102,新宿区,新宿区西新宿8丁目,−14−17アルテール新宿102
7771.0,Entire home apt,中野区本町２丁目−６−１アーバンライフ中野坂上,中野区,中野区本町２丁目,−６−１アーバンライフ中野坂上
5143.0,Private room,新宿区大京町17-3,新宿区,,新宿区大京町17-3
29429.0,Entire home apt,江東区牡丹3丁目30-8,江東区,江東区牡丹3丁目,30-8
12000.0,Entire home apt,中野区本町２丁目−６−１アーバンライフ中野坂上,中野区,中野区本町２丁目,−６−１アーバンライフ中野坂上
28663.0,Private room,新宿区北新宿4丁目1-15,新宿区,新宿区北新宿4丁目,1-15
24657.0,Entire home apt,墨田区太平2丁目11-9,墨田区,墨田区太平2丁目,11-9
3100.0,Shared room,台東区駒形2丁目2-7,台東区,台東区駒形2丁目,2-7
7286.0,Entire home apt,台東区根岸3丁目−3コーポ勝見,台東区,台東区根岸3丁目,−3コーポ勝見
14143.0,Entire home apt,豊島区西巣鴨2丁目−23−２西巣鴨都営アパート２３−２号棟,豊島区,豊島区西巣鴨2丁目,−23−２西巣鴨都営アパート２３−２号棟
32286.0,Entire home apt,台東区蔵前3丁目−13−11藤和シティホームズ蔵前駅前,台東区,台東区蔵前3丁目,−13−11藤和シティホームズ蔵前駅前
15429.0,Entire home apt,渋谷区幡ヶ谷3丁目−54−２オアーキス幡ヶ谷,渋谷区,渋谷区幡ヶ谷3丁目,−54−２オアーキス幡ヶ谷
11452.0,Entire home apt,渋谷区幡ヶ谷3丁目−55−10ピアバナーケ谷,渋谷区,渋谷区幡ヶ谷3丁目,−55−10ピアバナーケ谷
45142.0,Entire home apt,台東区駒形１丁目−４−１８りそな銀行浅草支店,台東区,台東区駒形１丁目,−４−１８りそな銀行浅草支店
9500.0,Entire home apt,台東区蔵前2丁目17-1,台東区,台東区蔵前2丁目,17-1
62286.0,Entire home apt,中野区本町2丁目8-8,中野区,中野区本町2丁目,8-8
19143.0,Entire home apt,台東区駒形2丁目2-2,台東区,台東区駒形2丁目,2-2
43786.0,Entire home apt,足立区香堂2丁目26-7,足立区,足立区香堂2丁目,26-7
17429.0,Entire home apt,品川区戸越3丁目−9−シルバー９コーポ戸越,品川区,品川区戸越3丁目,−9−シルバー９コーポ戸越
36039.0,Entire home apt,大田区西糀谷1丁目21-17,大田区,大田区西糀谷1丁目,21-17
22286.0,Entire home apt,中野区本町2丁目6番5号,中野区,中野区本町2丁目,6番5号
11319.0,Entire home apt,台東区元浅草2丁目6-6,台東区,台東区元浅草2丁目,6-6
8000.0,Entire home apt,中野市本町２丁目−９−５東京工芸大学中野キャンパス１号館,中野市,中野市本町２丁目,−９−５東京工芸大学中野キャンパス１号館
7900.0,Entire home apt,大田区南蒲田1丁目−14−３フラッツＫ,大田区,大田区南蒲田1丁目,−14−３フラッツＫ
12343.0,Entire home apt,中野区弥生町1丁目30番11号,中野区,中野区弥生町1丁目,30番11号
53186.0,Entire home apt,足立区香堂2丁目28-4,足立区,足立区香堂2丁目,28-4
111531.0,Entire home apt,新宿区北新宿2丁目21-15,新宿区,新宿区北新宿2丁目,21-15
16771.0,Entire home apt,中央区明石町7-20,中央区,,中央区明石町7-20
24229.0,Entire home apt,中央区明石町5−２聖路加レジデントハウス,中央区,,中央区明石町5−２聖路加レジデントハウス
8609.0,Private room,足立区香堂2丁目19-24,足立区,足立区香堂2丁目,19-24
