price,room_type,accommodates,bedrooms,beds,review_scores_rating,address_japanese,shiku,townpart,detailpart
400000.0,Private room,2,1.0,1.0,4.16, 杉並区阿佐谷南3丁目17-8, 杉並区, 杉並区阿佐谷南3丁目,17-8
350000.0,Private room,1,1.0,1.0,4.41, 杉並区阿佐谷南3丁目17-8, 杉並区, 杉並区阿佐谷南3丁目,17-8
1757900.0,Entire home apt,3,1.0,2.0,4.54, 新宿区西新宿5丁目23-7, 新宿区, 新宿区西新宿5丁目,23-7
1009100.0,Entire home apt,2,1.0,2.0,4.85, 品川区東大井2丁目24-1, 品川区, 品川区東大井2丁目,24-1
1338700.0,Entire home apt,2,1.0,2.0,4.71, 品川区東大井2丁目24-1, 品川区, 品川区東大井2丁目,24-1
1251400.0,Entire home apt,5,3.0,2.0,4.95, 葛飾区東立石4丁目15-9, 葛飾区, 葛飾区東立石4丁目,15-9
2308600.0,Entire home apt,6,2.0,4.0,4.67, 豊島区南池袋2丁目−16−12 藤井ビル, 豊島区, 豊島区南池袋2丁目,−16−12 藤井ビル
1342900.0,Entire home apt,2,,1.0,4.58, 渋谷区西原1丁目27-6, 渋谷区, 渋谷区西原1丁目,27-6
4000000.0,Entire home apt,12,3.0,6.0,4.64, 新宿区西新宿4丁目13-2, 新宿区, 新宿区西新宿4丁目,13-2
800000.0,Private room,1,,1.0,4.67, 港区南青山4丁目1番6号, 港区, 港区南青山4丁目,1番6号
798600.0,Entire home apt,3,1.0,2.0,4.83, 品川区西品川3丁目−13−17 牛丸コーポ, 品川区, 品川区西品川3丁目,−13−17 牛丸コーポ
576700.0,Private room,2,,1.0,4.93,豊島区池袋本町2丁目−10−１ 豊島学院高等学校,豊島区,豊島区池袋本町2丁目,−10−１ 豊島学院高等学校
1000000.0,Entire home apt,1,1.0,1.0,4.79, 渋谷区幡ヶ谷2丁目2-5-4, 渋谷区, 渋谷区幡ヶ谷2丁目,2-5-4
3038300.0,Entire home apt,5,2.0,2.0,4.68, 港区西新橋 1 丁目 22-4, 港区, 港区西新橋 1 丁目, 22-4
1198000.0,Private room,2,,2.0,4.92, 世田谷区代沢4丁目16-9, 世田谷区, 世田谷区代沢4丁目,16-9
4500000.0,Entire home apt,13,4.0,7.0,4.96, 世田谷区代田6丁目32-5, 世田谷区, 世田谷区代田6丁目,32-5
1000000.0,Entire home apt,9,3.0,2.0,4.79,町田市鶴川６丁目−７−２ 町田警察署鶴川交番,町田市,町田市鶴川６丁目,−７−２ 町田警察署鶴川交番
1600000.0,Entire home apt,4,2.0,4.0,4.84, 渋谷区東2丁目20-7, 渋谷区, 渋谷区東2丁目,20-7
1471400.0,Entire home apt,5,1.0,4.0,4.61, 豊島区池袋2丁目39番5号, 豊島区, 豊島区池袋2丁目,39番5号
685700.0,Private room,2,,2.0,4.9, 品川区西五反田5丁目−30−19 ハイタウン目黒, 品川区, 品川区西五反田5丁目,−30−19 ハイタウン目黒
828600.0,Entire home apt,2,1.0,2.0,4.82, 新宿区大久保2丁目25-2-25, 新宿区, 新宿区大久保2丁目,25-2-25
2871400.0,Entire home apt,4,1.0,3.0,4.83, 渋谷区幡ヶ谷2丁目2-5-4, 渋谷区, 渋谷区幡ヶ谷2丁目,2-5-4
3357100.0,Entire home apt,6,2.0,5.0,4.95,中野市若宮１丁目−４−１２ 日本銀行洗心寮,中野市,中野市若宮１丁目,−４−１２ 日本銀行洗心寮
12800000.0,Entire home apt,7,3.0,4.0,4.67, 世田谷区代沢4丁目16-9, 世田谷区, 世田谷区代沢4丁目,16-9
342900.0,Private room,2,,2.0,4.6, 墨田区押上2丁目22-4, 墨田区, 墨田区押上2丁目,22-4
965700.0,Entire home apt,3,1.0,1.0,4.96,台東区浅草4丁目−1−６ ドムス・スタイル浅草,台東区,台東区浅草4丁目,−1−６ ドムス・スタイル浅草
2900000.0,Entire home apt,4,,2.0,4.55, 渋谷区西原1丁目28-4, 渋谷区, 渋谷区西原1丁目,28-4
1171400.0,Entire home apt,2,,1.0,4.62, 渋谷区西原1丁目23-1, 渋谷区, 渋谷区西原1丁目,23-1
500000.0,Private room,3,,3.0,4.35, 葛飾区高砂1丁目14-9, 葛飾区, 葛飾区高砂1丁目,14-9
1990000.0,Entire home apt,8,2.0,8.0,4.81, 墨田区吾妻橋1丁目−22−13 大塚ビル, 墨田区, 墨田区吾妻橋1丁目,−22−13 大塚ビル
885600.0,Entire home apt,5,1.0,1.0,4.63, 豊島区東池袋3丁目−23−13 池袋ＫＳビル, 豊島区, 豊島区東池袋3丁目,−23−13 池袋ＫＳビル
1100000.0,Entire home apt,4,1.0,2.0,4.74,新宿区大久保1丁目−5 東新宿区大久保1−5−5,新宿区,新宿区大久保1丁目,−5 東新宿区大久保1−5−5
1550000.0,Entire home apt,2,1.0,2.0,4.95, 文京区根津 2 丁目 23-5, 文京区, 文京区根津 2 丁目, 23-5
931000.0,Private room,3,,,4.98, 多摩市落川1360-12, 多摩市,, 多摩市落川1360-12
1001400.0,Entire home apt,3,1.0,1.0,4.91, 板橋区大山町1−７ 一力寿司, 板橋区,, 板橋区大山町1−７ 一力寿司
604100.0,Entire home apt,3,1.0,3.0,4.94, 大田区中馬込2丁目−16−７ ブルーム馬込, 大田区, 大田区中馬込2丁目,−16−７ ブルーム馬込
965700.0,Entire home apt,2,1.0,1.0,4.96, 板橋区大山金内町 38-10, 板橋区,, 板橋区大山金内町 38-10
1300000.0,Entire home apt,8,2.0,8.0,4.78, 墨田区吾妻橋1丁目−22−13 大塚ビル, 墨田区, 墨田区吾妻橋1丁目,−22−13 大塚ビル
1337100.0,Entire home apt,6,2.0,5.0,4.49, 葛飾区東立石4丁目35-6, 葛飾区, 葛飾区東立石4丁目,35-6
460000.0,Shared room,1,,1.0,4.86, 中野市大和町3丁目1-5, 中野市, 中野市大和町3丁目,1-5
1300000.0,Entire home apt,2,,1.0,4.66, 渋谷区西原1丁目37-9, 渋谷区, 渋谷区西原1丁目,37-9
902900.0,Entire home apt,5,2.0,3.0,4.7, 杉並区和田1丁目34-5, 杉並区, 杉並区和田1丁目,34-5
807100.0,Entire home apt,2,,2.0,4.73, 渋谷区恵比寿南2丁目8-3, 渋谷区, 渋谷区恵比寿南2丁目,8-3
1450000.0,Entire home apt,3,1.0,1.0,4.63,杉並区西荻北3丁目−5−６ 三周ハイツ,杉並区,杉並区西荻北3丁目,−5−６ 三周ハイツ
985700.0,Private room,2,1.0,2.0,4.86, 中野市大和町3丁目1-5, 中野市, 中野市大和町3丁目,1-5
2294300.0,Entire home apt,5,2.0,3.0,4.47,文京区千駄木3丁目−37−11 金吉ビル,文京区,文京区千駄木3丁目,−37−11 金吉ビル
1394300.0,Entire home apt,3,1.0,2.0,4.79, 墨田区業平5丁目10-6, 墨田区, 墨田区業平5丁目,10-6
1925600.0,Entire home apt,5,2.0,2.0,4.58, 豊島区駒込2丁目9-11, 豊島区, 豊島区駒込2丁目,9-11
3400000.0,Entire home apt,16,4.0,10.0,4.91, 狛江市東泉2丁目20-15, 狛江市, 狛江市東泉2丁目,20-15
2982900.0,Entire home apt,8,2.0,6.0,4.67, 台東区浅草橋3丁目4-4, 台東区, 台東区浅草橋3丁目,4-4
1768600.0,Entire home apt,3,1.0,2.0,4.86,新宿区西新宿8丁目−12−１地下鉄丸ノ内線西新宿駅前(1番出口),新宿区,新宿区西新宿8丁目,−12−１地下鉄丸ノ内線西新宿駅前(1番出口)
442900.0,Private room,5,,1.0,4.27, 江戸川区北小岩4丁目38-16, 江戸川区, 江戸川区北小岩4丁目,38-16
1628600.0,Entire home apt,3,1.0,2.0,4.88, 新宿区西新宿6丁目11-26, 新宿区, 新宿区西新宿6丁目,11-26
1470000.0,Entire home apt,2,,1.0,4.82, 中野区東中野3丁目2-12, 中野区, 中野区東中野3丁目,2-12
814300.0,Entire home apt,4,1.0,4.0,4.71, 世田谷区太子堂2丁目4-8-2, 世田谷区, 世田谷区太子堂2丁目,4-8-2
1585700.0,Entire home apt,3,1.0,2.0,4.72, 新宿区北新宿2丁目21-18, 新宿区, 新宿区北新宿2丁目,21-18
2547900.0,Entire home apt,4,2.0,3.0,4.81, 渋谷区幡ヶ谷2丁目2-5-4, 渋谷区, 渋谷区幡ヶ谷2丁目,2-5-4
971400.0,Entire home apt,3,1.0,1.0,4.93, 板橋区大山金井町 38-9, 板橋区,, 板橋区大山金井町 38-9
288600.0,Entire home apt,2,1.0,2.0,4.82, 荒川区東日暮里4丁目7, 荒川区, 荒川区東日暮里4丁目,7
464300.0,Private room,4,,6.0,4.99, 調布市布田2丁目−２９−７, 調布市, 調布市布田2丁目,−２９−７
2982900.0,Entire home apt,8,2.0,5.0,4.74,台東区浅草橋5丁目−28−８ メインステージ浅草橋,台東区,台東区浅草橋5丁目,−28−８ メインステージ浅草橋
2982900.0,Entire home apt,9,3.0,4.0,4.61, 台東区浅草橋 3 丁目 10-8, 台東区, 台東区浅草橋 3 丁目, 10-8
1974300.0,Entire home apt,6,2.0,3.0,4.75, 台東区鳥越1丁目1-1, 台東区, 台東区鳥越1丁目,1-1
1200000.0,Entire home apt,4,2.0,3.0,4.9, 品川区戸越5丁目14-10, 品川区, 品川区戸越5丁目,14-10
3581400.0,Entire home apt,6,2.0,3.0,4.59,豊島区池袋3丁目−59−２ Ｌ&#39;ａｔｔｒａｉｔ イケブクロ,豊島区,豊島区池袋3丁目,−59−２ Ｌ&#39;ａｔｔｒａｉｔ イケブクロ
1000000.0,Entire home apt,2,2.0,2.0,4.82,プレミア西戸山  新宿区百人町2丁目18-6,プレミア西戸山  新宿区,プレミア西戸山  新宿区百人町2丁目,18-6
1583100.0,Entire home apt,6,1.0,3.0,4.54, 杉並区和泉1丁目1-7, 杉並区, 杉並区和泉1丁目,1-7
1279000.0,Entire home apt,4,,2.0,4.74, 新宿区大久保1丁目5-17, 新宿区, 新宿区大久保1丁目,5-17
1801400.0,Entire home apt,10,3.0,4.0,4.82, 豊島区東池袋2丁目25-3, 豊島区, 豊島区東池袋2丁目,25-3
562200.0,Entire home apt,4,1.0,2.0,4.66,新宿区新宿5丁目−11−４ 東新宿ビル,新宿区,新宿区新宿5丁目,−11−４ 東新宿ビル
5000000.0,Entire home apt,16,4.0,6.0,4.74, 台東区西浅草2丁目−15−13 日光社ビル1F, 台東区, 台東区西浅草2丁目,−15−13 日光社ビル1F
1659100.0,Entire home apt,4,1.0,2.0,4.72, 杉並区和泉1丁目1-7, 杉並区, 杉並区和泉1丁目,1-7
1381200.0,Entire home apt,4,1.0,2.0,4.77, 新宿区新宿7丁目27番11号 東新宿駅, 新宿区, 新宿区新宿7丁目,27番11号 東新宿駅
2942900.0,Entire home apt,7,3.0,3.0,5.0, 板橋区大山金井町22-5, 板橋区,, 板橋区大山金井町22-5
150000.0,Private room,3,,1.0,4.6, 江戸川区北小岩4丁目38-16, 江戸川区, 江戸川区北小岩4丁目,38-16
150000.0,Private room,2,,1.0,3.29, 江戸川区北小岩4丁目38-16, 江戸川区, 江戸川区北小岩4丁目,38-16
150000.0,Shared room,2,,1.0,5.0, 豊島区北大塚2丁目11-9, 豊島区, 豊島区北大塚2丁目,11-9
4000000.0,Entire home apt,8,2.0,5.0,4.32, 渋谷区神宮前3丁目−15−５ １B, 渋谷区, 渋谷区神宮前3丁目,−15−５ １B
150000.0,Shared room,1,,1.0,4.75, 豊島区北大塚2丁目6-6, 豊島区, 豊島区北大塚2丁目,6-6
150000.0,Shared room,1,,1.0,4.33, 豊島区北大塚2丁目6-9, 豊島区, 豊島区北大塚2丁目,6-9
1480000.0,Entire home apt,4,,2.0,4.73, 調布市下石原二丁目−６−９, 調布市, 調布市下石原二丁目,−６−９
1366300.0,Private room,3,1.0,2.0,3.5, 台東区松が谷1丁目2-3, 台東区, 台東区松が谷1丁目,2-3
314300.0,Private room,3,,2.0,4.96, 町田市能ヶ谷4丁目10-2, 町田市, 町田市能ヶ谷4丁目,10-2
2828600.0,Private room,12,,12.0,4.89, 台東区谷中1丁目6, 台東区, 台東区谷中1丁目,6
1028600.0,Private room,4,,4.0,4.82, 台東区上野桜木1丁目10-14, 台東区, 台東区上野桜木1丁目,10-14
900000.0,Shared room,2,,,4.97, 目黒区五本木2丁目11-25, 目黒区, 目黒区五本木2丁目,11-25
2357100.0,Entire home apt,12,3.0,5.0,4.84, 豊島区池袋4丁目−14−11 フソーレジデンス, 豊島区, 豊島区池袋4丁目,−14−11 フソーレジデンス
2900000.0,Entire home apt,3,1.0,1.0,4.54, 渋谷区道玄坂2丁目18-4 渡辺ビル, 渋谷区, 渋谷区道玄坂2丁目,18-4 渡辺ビル
1221400.0,Entire home apt,3,1.0,3.0,4.76, 墨田区業平5丁目10-6, 墨田区, 墨田区業平5丁目,10-6
900000.0,Private room,4,1.0,4.0,4.85, 台東区松が谷 2 丁目 20-10, 台東区, 台東区松が谷 2 丁目, 20-10
967100.0,Entire home apt,4,1.0,3.0,4.83,新宿区西早稲田２丁目−１５−９ ニューハイム早稲田,新宿区,新宿区西早稲田２丁目,−１５−９ ニューハイム早稲田
3508600.0,Entire home apt,12,5.0,5.0,4.44, 墨田区押上1丁目34-7, 墨田区, 墨田区押上1丁目,34-7
1182900.0,Entire home apt,6,2.0,4.0,4.27, 台東区谷中3丁目−24−８ ベビーバード, 台東区, 台東区谷中3丁目,−24−８ ベビーバード
2133900.0,Entire home apt,2,1.0,1.0,4.78, 渋谷区宇田川町33-5, 渋谷区,, 渋谷区宇田川町33-5
150000.0,Shared room,1,,4.0,4.63, 豊島区北大塚2丁目15 いろのわ広場, 豊島区, 豊島区北大塚2丁目,15 いろのわ広場
1128600.0,Private room,2,,2.0,4.99, 世田谷区松原5丁目−37−11 クレベール松原, 世田谷区, 世田谷区松原5丁目,−37−11 クレベール松原
1380000.0,Entire home apt,2,1.0,1.0,4.76, 新宿区北新宿2丁目21-22, 新宿区, 新宿区北新宿2丁目,21-22
1380000.0,Entire home apt,2,1.0,1.0,4.88,新宿区西新宿8丁目−14−19 小林第二ビル,新宿区,新宿区西新宿8丁目,−14−19 小林第二ビル
3142900.0,Entire home apt,10,,3.0,4.57, 新宿区大久保2丁目32-12, 新宿区, 新宿区大久保2丁目,32-12
1100000.0,Entire home apt,2,,2.0,4.89, 渋谷区円山町2-3, 渋谷区,, 渋谷区円山町2-3
458600.0,Shared room,1,,1.0,4.85, 中野区大和町3丁目2-4, 中野区, 中野区大和町3丁目,2-4
4417600.0,Entire home apt,6,1.0,4.0,4.61,新宿区新宿5丁目−11−４ 東新宿ビル,新宿区,新宿区新宿5丁目,−11−４ 東新宿ビル
1400000.0,Entire home apt,5,1.0,2.0,4.89, 渋谷区道玄坂2丁目19-3, 渋谷区, 渋谷区道玄坂2丁目,19-3
1200000.0,Entire home apt,3,,3.0,4.89, 渋谷区松濤1丁目−29−１ 渋谷クロスロードビル5F, 渋谷区, 渋谷区松濤1丁目,−29−１ 渋谷クロスロードビル5F
600000.0,Private room,1,,1.0,4.98, 練馬区北町1丁目3-3, 練馬区, 練馬区北町1丁目,3-3
800000.0,Entire home apt,3,1.0,1.0,4.94, 新宿区新宿6丁目6-7-22, 新宿区, 新宿区新宿6丁目,6-7-22
2657100.0,Entire home apt,3,,2.0,4.67,渋谷区神南1丁目−11−５ ダイネス壱番館渋谷706,渋谷区,渋谷区神南1丁目,−11−５ ダイネス壱番館渋谷706
2428600.0,Entire home apt,5,1.0,,4.92, 世田谷区駒沢3丁目25-24, 世田谷区, 世田谷区駒沢3丁目,25-24
1425700.0,Entire home apt,3,1.0,1.0,4.39, 荒川区西日暮里6丁目17-7, 荒川区, 荒川区西日暮里6丁目,17-7
542900.0,Entire home apt,3,1.0,2.0,4.83, 杉並区方南1丁目4-7, 杉並区, 杉並区方南1丁目,4-7
1500000.0,Entire home apt,2,1.0,2.0,4.99, 渋谷区代々木5丁目−45−12 フェアフィールド代々木, 渋谷区, 渋谷区代々木5丁目,−45−12 フェアフィールド代々木
942900.0,Entire home apt,3,1.0,,4.88, 世田谷区三軒茶屋2丁目30-2, 世田谷区, 世田谷区三軒茶屋2丁目,30-2
4000000.0,Entire home apt,8,2.0,5.0,4.8, 荒川区西日暮里2丁目−39−３ 双葉ビル1F, 荒川区, 荒川区西日暮里2丁目,−39−３ 双葉ビル1F
7808600.0,Entire home apt,16,4.0,8.0,4.87, 新宿区高田馬場3丁目19-1, 新宿区, 新宿区高田馬場3丁目,19-1
638600.0,Private room,2,,2.0,4.82, 新宿区原町2丁目30, 新宿区, 新宿区原町2丁目,30
973100.0,Entire home apt,4,1.0,2.0,4.87, 台東区柳橋 1 丁目 21-5, 台東区, 台東区柳橋 1 丁目, 21-5
1369500.0,Entire home apt,5,1.0,4.0,4.91, 北区田端5丁目−3−22 藤和シティコープ田端, 北区, 北区田端5丁目,−3−22 藤和シティコープ田端
2357900.0,Entire home apt,2,1.0,1.0,4.53, 渋谷区円山町2−9 第２ＳＵＮＸビル, 渋谷区,, 渋谷区円山町2−9 第２ＳＵＮＸビル
1917400.0,Entire home apt,5,2.0,2.0,4.87, 板橋区板橋4丁目8-12, 板橋区, 板橋区板橋4丁目,8-12
3571400.0,Entire home apt,2,1.0,1.0,4.91, 千代田区有楽町1丁目2-112, 千代田区, 千代田区有楽町1丁目,2-112
1000000.0,Entire home apt,2,1.0,1.0,4.57, 豊島区東池袋1丁目28番10号, 豊島区, 豊島区東池袋1丁目,28番10号
576700.0,Private room,2,,2.0,4.73, 足立区扇2丁目26-5, 足立区, 足立区扇2丁目,26-5
1757900.0,Entire home apt,3,1.0,2.0,4.64, 新宿区西新宿5丁目23-5, 新宿区, 新宿区西新宿5丁目,23-5
2700000.0,Entire home apt,8,2.0,7.0,4.61, 豊島区東池袋4丁目41番4号 渡辺ビル1F, 豊島区, 豊島区東池袋4丁目,41番4号 渡辺ビル1F
1256600.0,Entire home apt,2,1.0,2.0,4.72, 港区南青山1丁目8-3, 港区, 港区南青山1丁目,8-3
357100.0,Private room,1,,1.0,4.84, 文京区大塚6丁目−4−２ ガラ・ステージ新大塚, 文京区, 文京区大塚6丁目,−4−２ ガラ・ステージ新大塚
3142900.0,Entire home apt,4,2.0,2.0,4.92, 豊島区目白3丁目1-28-203, 豊島区, 豊島区目白3丁目,1-28-203
457900.0,Private room,2,1.0,2.0,4.86, 豊島区東池袋5丁目52-10, 豊島区, 豊島区東池袋5丁目,52-10
494000.0,Entire home apt,2,1.0,1.0,4.91, 葛飾区高砂8丁目20-5, 葛飾区, 葛飾区高砂8丁目,20-5
900000.0,Entire home apt,2,1.0,2.0,4.55, 墨田区東向島6丁目46-8, 墨田区, 墨田区東向島6丁目,46-8
1125000.0,Entire home apt,3,1.0,2.0,4.77, 墨田区業平5丁目10-6, 墨田区, 墨田区業平5丁目,10-6
1350000.0,Entire home apt,3,1.0,3.0,4.81, 墨田区業平5丁目10-6, 墨田区, 墨田区業平5丁目,10-6
1200000.0,Entire home apt,6,2.0,5.0,4.98, 墨田区向島3丁目−34−５ 北斗ビル, 墨田区, 墨田区向島3丁目,−34−５ 北斗ビル
607500.0,Entire home apt,3,1.0,2.0,4.64, 葛飾区新宿1丁目10番15号, 葛飾区, 葛飾区新宿1丁目,10番15号
700000.0,Private room,4,,3.0,, 世田谷区喜多見9丁目6-18, 世田谷区, 世田谷区喜多見9丁目,6-18
720000.0,Entire home apt,2,1.0,2.0,4.72, 練馬区旭ヶ丘1丁目−9−６ トピーコーポラス, 練馬区, 練馬区旭ヶ丘1丁目,−9−６ トピーコーポラス
1297500.0,Private room,2,,2.0,4.84, 練馬区豊玉上1丁目4-9, 練馬区, 練馬区豊玉上1丁目,4-9
1297500.0,Private room,2,,,4.9, 練馬区豊玉上1丁目5-1, 練馬区, 練馬区豊玉上1丁目,5-1
630000.0,Entire home apt,2,1.0,1.0,4.73, 杉並区荻窪3丁目39, 杉並区, 杉並区荻窪3丁目,39
3294300.0,Entire home apt,7,3.0,4.0,4.97, 葛飾区立石8丁目28-8, 葛飾区, 葛飾区立石8丁目,28-8
3980600.0,Entire home apt,10,4.0,4.0,4.4, 豊島区池袋3丁目62番11号, 豊島区, 豊島区池袋3丁目,62番11号
1297500.0,Private room,2,,2.0,4.7, 中野区江原町3丁目31-13, 中野区, 中野区江原町3丁目,31-13
1257100.0,Entire home apt,4,1.0,2.0,4.78,新宿区四谷4丁目−18−６森アパート,新宿区,新宿区四谷4丁目,−18−６森アパート
971400.0,Entire home apt,4,1.0,2.0,4.88, 杉並区和泉1丁目1-1, 杉並区, 杉並区和泉1丁目,1-1
1500000.0,Entire home apt,4,1.0,2.0,4.86, 墨田区押上2丁目16-2, 墨田区, 墨田区押上2丁目,16-2
3902600.0,Entire home apt,6,3.0,3.0,4.66, 港区虎ノ門3丁目−7−５ 虎ノ門ルーツ２１ビル, 港区, 港区虎ノ門3丁目,−7−５ 虎ノ門ルーツ２１ビル
4500000.0,Entire home apt,9,2.0,6.0,4.72, 目黒区大橋1丁目7-5, 目黒区, 目黒区大橋1丁目,7-5
2821400.0,Entire home apt,8,4.0,8.0,4.87, 荒川区東尾久3丁目−4−５ 柴山ビル, 荒川区, 荒川区東尾久3丁目,−4−５ 柴山ビル
800000.0,Entire home apt,6,2.0,8.0,4.56, 東村山市栄町3丁目33-3, 東村山市, 東村山市栄町3丁目,33-3
2354600.0,Private room,6,,8.0,5.0, 八王子市元八王子町3丁目2870, 八王子市, 八王子市元八王子町3丁目,2870
1182900.0,Entire home apt,4,1.0,2.0,4.68, 文京区千駄木3丁目50-13, 文京区, 文京区千駄木3丁目,50-13
460000.0,Entire home apt,3,1.0,3.0,4.78, 江戸川区平井2丁目−3−12 アイランドヴィレッジ, 江戸川区, 江戸川区平井2丁目,−3−12 アイランドヴィレッジ
1153300.0,Entire home apt,2,1.0,1.0,4.83, 港区高輪2丁目1-23, 港区, 港区高輪2丁目,1-23
1965700.0,Entire home apt,4,1.0,2.0,4.86, 渋谷区幡ヶ谷2丁目2-5-4, 渋谷区, 渋谷区幡ヶ谷2丁目,2-5-4
8953600.0,Entire home apt,7,3.0,4.0,4.6, 新宿区大久保1丁目2-8, 新宿区, 新宿区大久保1丁目,2-8
3085700.0,Entire home apt,8,4.0,4.0,4.86, 渋谷区本町2丁目43-1, 渋谷区, 渋谷区本町2丁目,43-1
2020000.0,Entire home apt,8,2.0,4.0,4.96, 台東区松が谷 2 丁目 19-6, 台東区, 台東区松が谷 2 丁目, 19-6
1709600.0,Entire home apt,5,2.0,3.0,4.46, 墨田区押上2丁目7-6, 墨田区, 墨田区押上2丁目,7-6
900000.0,Entire home apt,3,,3.0,4.77, 中野区弥生町3丁目12-17, 中野区, 中野区弥生町3丁目,12-17
2500000.0,Private room,5,,5.0,4.59, 杉並区高井戸東3丁目14-43, 杉並区, 杉並区高井戸東3丁目,14-43
1600000.0,Private room,3,,,5.0, 世田谷区世田谷2丁目−28−１４ さくらストア, 世田谷区, 世田谷区世田谷2丁目,−28−１４ さくらストア
