user_id,review_scores_rating,bedrooms,beds,bathrooms,region,price,accommodates,minimum_nights
372,5.0,1.0,1.0,1 bath,Shinjuku Ku,9532.00,3,2
373,5.0,1.0,1.0,1 bath,Shinjuku Ku,7444.00,2,2
374,5.0,1.0,3.0,1 bath,Sumida Ku,21286.00,4,1
375,5.0,nan,2.0,1.5 baths,Shinjuku Ku,16666.00,3,1
376,5.0,nan,1.0,1 shared bath,Taito Ku,9657.00,1,1
377,5.0,2.0,2.0,1 bath,Taito Ku,32029.00,4,1
378,5.0,1.0,2.0,1 bath,Edogawa Ku,16514.00,4,3
379,5.0,1.0,2.0,1 bath,Shinjuku Ku,14357.00,4,1
380,5.0,1.0,8.0,2 shared baths,Arakawa Ku,4071.00,1,1
381,5.0,2.0,7.0,1 bath,Shinjuku Ku,60000.00,12,1
382,5.0,1.0,1.0,1 private bath,Shinjuku Ku,57024.00,3,1
383,5.0,1.0,2.0,1 private bath,Itabashi Ku,12321.00,3,2
384,5.0,1.0,2.0,1 bath,Shinjuku Ku,16400.00,4,1
385,5.0,1.0,2.0,1 private bath,Itabashi Ku,12321.00,3,2
386,5.0,1.0,2.0,1 private bath,Itabashi Ku,12868.00,3,2
387,5.0,2.0,4.0,1 bath,Shinjuku Ku,34143.00,12,3
388,5.0,1.0,2.0,1 private bath,Itabashi Ku,9228.00,3,1
389,5.0,1.0,2.0,1 private bath,Itabashi Ku,9228.00,3,2
390,5.0,1.0,2.0,1 private bath,Itabashi Ku,9328.00,3,2
391,5.0,1.0,2.0,1 private bath,Itabashi Ku,9228.00,3,2
392,5.0,3.0,4.0,2 baths,Shinjuku Ku,40286.00,6,1
393,5.0,1.0,3.0,1 bath,Shibuya Ku,21028.00,4,2
394,5.0,1.0,2.0,1 bath,Shinjuku Ku,14714.00,3,1
395,5.0,2.0,3.0,1 bath,Minato Ku,55736.00,6,2
396,5.0,1.0,2.0,1 bath,Shibuya Ku,95147.00,3,3
397,5.0,nan,1.0,2 shared baths,Sumida Ku,2500.00,1,2
398,5.0,1.0,1.0,2 shared baths,Sumida Ku,3286.00,2,2
399,5.0,nan,2.0,1 shared bath,Taito Ku,3461.00,1,1
400,5.0,1.0,1.0,1 bath,Chuo Ku,9857.00,2,1
401,5.0,2.0,4.0,1 bath,Shibuya Ku,41143.00,5,2
402,5.0,1.0,2.0,1 bath,Kita Ku,9571.00,3,2
403,5.0,1.0,1.0,1 bath,Kita Ku,8143.00,2,2
404,5.0,1.0,1.0,1 bath,Chuo Ku,9857.00,2,1
405,5.0,1.0,1.0,1 bath,Kita Ku,8571.00,2,2
406,5.0,1.0,2.0,1 bath,Shinjuku Ku,11486.00,4,15
407,5.0,1.0,2.0,1 bath,Katsushika Ku,14940.00,6,2
408,5.0,nan,1.0,1 bath,Setagaya Ku,5586.00,2,2
409,5.0,nan,8.0,1 shared bath,Shinagawa Ku,3000.00,2,1
410,5.0,nan,4.0,1.5 shared baths,Shinagawa Ku,10143.00,1,1
411,5.0,nan,1.0,1 shared bath,Meguro Ku,24286.00,2,1
412,5.0,nan,8.0,1 shared bath,Shinagawa Ku,3000.00,4,1
413,5.0,nan,1.0,1 bath,Setagaya Ku,5401.00,2,2
414,5.0,nan,4.0,1 shared bath,Shinagawa Ku,10143.00,1,1
415,5.0,1.0,1.0,1 bath,Setagaya Ku,5586.00,2,2
416,5.0,2.0,2.0,2 baths,Shibuya Ku,44444.00,4,3
417,5.0,nan,2.0,1 bath,Setagaya Ku,6294.00,3,2
418,5.0,nan,2.0,1 bath,Setagaya Ku,6545.00,3,2
419,5.0,1.0,1.0,1 bath,Setagaya Ku,5586.00,1,2
420,5.0,1.0,1.0,1 bath,Setagaya Ku,5503.00,1,2
421,5.0,2.0,5.0,1 bath,Shibuya Ku,36714.00,5,1
422,5.0,1.0,3.0,1 bath,Shibuya Ku,36000.00,4,2
423,5.0,3.0,5.0,2 baths,Sumida Ku,41486.00,10,2
424,5.0,nan,1.0,1.5 shared baths,Edogawa Ku,1500.00,5,3
425,5.0,2.0,4.0,1.5 baths,Taito Ku,21888.00,6,1
426,5.0,1.0,2.0,1 bath,Setagaya Ku,14500.00,4,1
427,5.0,2.0,5.0,2 baths,Sumida Ku,42990.00,10,2
428,5.0,1.0,1.0,1 bath,Kita Ku,8000.00,2,2
429,5.0,2.0,5.0,1 bath,Koto Ku,22786.00,11,3
430,5.0,1.0,1.0,1 bath,Kita Ku,11571.00,2,2
431,5.0,3.0,8.0,3 baths,Katsushika Ku,36257.00,16,1
432,5.0,1.0,nan,Half-bath,Sumida Ku,12651.00,3,2
433,5.0,nan,2.0,1 bath,Shinjuku Ku,25500.00,5,2
434,5.0,1.0,3.0,1 bath,Ota Ku,15571.00,6,3
435,5.0,1.0,3.0,1 bath,Ota Ku,13571.00,6,3
436,5.0,1.0,2.0,1 bath,Shibuya Ku,9000.00,2,4
437,5.0,1.0,4.0,1 private bath,Taito Ku,16448.00,4,1
438,5.0,nan,1.0,3 shared baths,Toshima Ku,4000.00,2,30
439,5.0,nan,1.0,3 shared baths,Toshima Ku,8000.00,2,30
440,5.0,1.0,2.0,1 bath,Ota Ku,9000.00,2,2
441,5.0,1.0,nan,1 bath,Nakano Ku,12946.00,3,1
442,5.0,1.0,4.0,1 bath,Shinagawa Ku,282906.00,4,1
443,5.0,1.0,2.0,1 bath,Kita Ku,7500.00,2,4
444,5.0,1.0,4.0,1 private bath,Itabashi Ku,29800.00,5,3
445,5.0,6.0,nan,2 baths,Ota Ku,65000.00,16,2
446,5.0,nan,2.0,1 shared bath,Shinjuku Ku,8500.00,2,1
447,5.0,4.0,4.0,2 baths,Sumida Ku,53774.00,10,4
448,5.0,nan,1.0,2 shared baths,Arakawa Ku,4071.00,1,1
449,5.0,5.0,5.0,2 baths,Toshima Ku,52143.00,12,3
450,5.0,nan,1.0,1.5 shared baths,Katsushika Ku,4500.00,3,2
451,5.0,1.0,1.0,1 bath,Kita Ku,7500.00,2,2
452,5.0,nan,2.0,1 shared bath,Taito Ku,31429.00,2,1
453,5.0,1.0,1.0,1.5 baths,Taito Ku,19143.00,7,2
454,5.0,1.0,1.0,1 bath,Shinagawa Ku,6000.00,1,30
455,5.0,nan,nan,1 private bath,Sumida Ku,6257.00,3,2
456,5.0,1.0,4.0,1 bath,Toshima Ku,25000.00,6,3
457,5.0,nan,1.0,Shared half-bath,Suginami Ku,5767.00,1,28
458,5.0,1.0,1.0,1 bath,Kita Ku,8857.00,2,2
459,5.0,1.0,2.0,1 bath,Kita Ku,9214.00,2,2
460,5.0,1.0,4.0,1 private bath,Chiyoda Ku,34857.00,5,1
461,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
462,5.0,nan,2.0,1 private bath,Taito Ku,8498.00,2,2
463,5.0,2.0,nan,2 baths,Kita Ku,15017.00,4,1
464,5.0,1.0,2.0,1 bath,Setagaya Ku,21257.00,3,2
465,5.0,1.0,10.0,1 private bath,Chuo Ku,34250.00,4,1
466,5.0,nan,2.0,1 shared bath,Shinjuku Ku,17514.00,3,1
467,5.0,1.0,3.0,1 bath,Taito Ku,53143.00,6,1
468,5.0,2.0,6.0,1 private bath,Taito Ku,49309.00,6,1
469,5.0,1.0,2.0,1.5 baths,Sumida Ku,10054.00,3,1
470,5.0,2.0,4.0,2 baths,Setagaya Ku,62400.00,8,2
471,5.0,nan,2.0,2 shared baths,Toshima Ku,3795.00,2,1
472,5.0,1.0,2.0,1 bath,Shinjuku Ku,19429.00,4,1
473,5.0,3.0,7.0,1 bath,Koto Ku,31000.00,7,3
474,5.0,1.0,nan,1 shared bath,Chuo Ku,7600.00,3,1
475,5.0,1.0,2.0,1 bath,Chiyoda Ku,40000.00,2,1
476,5.0,1.0,2.0,1 bath,Chiyoda Ku,40000.00,2,1
477,5.0,1.0,1.0,1 bath,Taito Ku,7125.00,2,1
478,5.0,1.0,1.0,1 private bath,Chuo Ku,21714.00,4,1
479,5.0,3.0,3.0,2 baths,Shinjuku Ku,22943.00,7,1
480,5.0,nan,nan,1 private bath,Shinjuku Ku,18741.00,4,1
481,5.0,1.0,3.0,1 bath,Itabashi Ku,18000.00,3,2
482,5.0,3.0,4.0,1 bath,Taito Ku,34429.00,7,1
483,5.0,2.0,2.0,2 baths,Shinjuku Ku,19371.00,4,1
484,5.0,1.0,4.0,1 bath,Shibuya Ku,10500.00,4,31
485,5.0,1.0,2.0,1 bath,Setagaya Ku,8941.00,3,1
486,5.0,2.0,3.0,1 bath,Katsushika Ku,24239.00,8,1
487,5.0,1.0,4.0,Half-bath,Adachi Ku,6214.00,3,2
488,5.0,nan,nan,2 shared baths,Sumida Ku,25143.00,7,2
489,5.0,1.0,4.0,1.5 baths,Shinagawa Ku,12000.00,4,1
490,5.0,1.0,1.0,1 bath,Shinjuku Ku,23813.00,5,1
491,5.0,1.0,1.0,1 bath,Setagaya Ku,19212.00,1,1
492,5.0,1.0,2.0,1 bath,Hachioji Shi,9000.00,4,1
493,5.0,2.0,nan,1 private bath,Chuo Ku,37290.00,4,3
494,5.0,1.0,2.0,1 bath,Setagaya Ku,21257.00,3,2
495,5.0,1.0,2.0,1 bath,Shinjuku Ku,7901.00,3,2
496,5.0,1.0,1.0,1 bath,Shinjuku Ku,10614.00,3,1
497,5.0,1.0,2.0,1 bath,Shinjuku Ku,8082.00,3,2
498,5.0,1.0,2.0,1 bath,Shinjuku Ku,8009.00,3,2
499,5.0,1.0,1.0,1 bath,Shinjuku Ku,8064.00,3,2
500,5.0,1.0,2.0,1 bath,Shinjuku Ku,8064.00,3,2
501,5.0,1.0,2.0,1 bath,Setagaya Ku,15714.00,4,1
502,5.0,2.0,2.0,1 bath,Sumida Ku,22286.00,6,4
503,5.0,1.0,2.0,1 bath,Shinjuku Ku,8245.00,3,2
504,5.0,1.0,2.0,1 bath,Shinjuku Ku,7866.00,3,2
505,5.0,1.0,2.0,1 bath,Shinjuku Ku,7901.00,3,2
506,5.0,1.0,2.0,1 bath,Shinjuku Ku,7758.00,3,2
507,5.0,1.0,1.0,1 bath,Shinjuku Ku,8172.00,3,2
508,5.0,1.0,2.0,1 bath,Shinjuku Ku,7866.00,3,2
509,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
510,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
511,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
512,5.0,1.0,2.0,1 bath,Shinjuku Ku,8245.00,3,2
513,5.0,1.0,2.0,1 bath,Shinjuku Ku,8245.00,3,2
514,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
515,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
516,5.0,1.0,2.0,1 bath,Shinjuku Ku,8172.00,3,2
517,5.0,1.0,1.0,1 bath,Itabashi Ku,5600.00,1,1
518,5.0,1.0,1.0,1 shared bath,Taito Ku,13786.00,2,1
519,5.0,3.0,1.0,3.5 baths,Shinjuku Ku,47411.00,10,1
520,5.0,1.0,1.0,1 private bath,Sumida Ku,13514.00,2,1
521,5.0,1.0,1.0,1 bath,Akishima Shi,4500.00,2,4
522,5.0,1.0,1.0,1 private bath,Sumida Ku,15829.00,2,1
523,5.0,1.0,2.0,1 private bath,Sumida Ku,15829.00,2,1
524,5.0,1.0,2.0,1 private bath,Sumida Ku,18114.00,2,1
525,5.0,1.0,2.0,1 private bath,Sumida Ku,15829.00,2,1
526,5.0,5.0,7.0,1.5 baths,Nakano Ku,30000.00,16,20
527,5.0,3.0,5.0,1 bath,Katsushika Ku,162000.00,6,1
528,5.0,nan,1.0,2 shared baths,Sumida Ku,2500.00,1,2
529,5.0,1.0,2.0,1 shared bath,Shinjuku Ku,31395.00,4,1
530,5.0,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
531,5.0,1.0,1.0,1 bath,Shibuya Ku,8500.00,2,3
532,5.0,3.0,6.0,3 baths,Sumida Ku,49133.00,12,2
533,5.0,nan,3.0,1 shared bath,Minato Ku,100000.00,4,1
534,5.0,1.0,3.0,1 private bath,Shinjuku Ku,29311.00,5,1
535,5.0,3.0,6.0,3 baths,Sumida Ku,53990.00,12,2
536,5.0,2.0,4.0,1.5 baths,Toshima Ku,18178.00,4,1
537,5.0,nan,3.0,1 bath,Sumida Ku,26704.00,6,2
538,5.0,1.0,2.0,1.5 baths,Toshima Ku,15128.00,2,1
539,5.0,1.0,1.0,1 private bath,Shinjuku Ku,13824.00,2,1
540,5.0,2.0,4.0,2 baths,Sumida Ku,35990.00,8,2
541,5.0,1.0,5.0,1 bath,Taito Ku,49029.00,5,1
542,5.0,2.0,4.0,2 baths,Sumida Ku,35990.00,8,2
543,5.0,1.0,1.0,1 bath,Taito Ku,49971.00,2,1
544,5.0,nan,3.0,1 bath,Shinagawa Ku,4414.00,3,2
545,5.0,1.0,6.0,1 bath,Shinjuku Ku,500000.00,6,120
546,5.0,1.0,6.0,1 bath,Shinjuku Ku,500000.00,6,120
547,5.0,1.0,1.0,1 bath,Shinjuku Ku,30685.00,3,2
548,5.0,1.0,nan,1 bath,Shinjuku Ku,30685.00,3,2
549,5.0,1.0,1.0,1 bath,Shinjuku Ku,30685.00,3,2
550,5.0,1.0,1.0,1 bath,Shinjuku Ku,30685.00,3,2
551,5.0,2.0,1.0,1 bath,Ota Ku,13643.00,6,4
552,5.0,2.0,3.0,1 bath,Shinjuku Ku,20000.00,6,2
553,5.0,nan,nan,1 bath,Sumida Ku,12000.00,2,2
554,5.0,2.0,3.0,2 baths,Toshima Ku,26571.00,5,2
555,5.0,11.0,11.0,11 baths,Shibuya Ku,165793.00,16,7
556,5.0,3.0,4.0,2 baths,Toshima Ku,28929.00,8,2
557,5.0,4.0,2.0,4 baths,Shinjuku Ku,40000.00,11,2
558,5.0,1.0,1.0,2.5 shared baths,Minato Ku,99999.00,1,1
559,5.0,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
560,5.0,2.0,1.0,1 bath,Taito Ku,30000.00,6,2
561,5.0,2.0,14.0,4 baths,Sumida Ku,120000.00,16,2
562,5.0,2.0,nan,1 bath,Taito Ku,30000.00,6,2
563,5.0,1.0,2.0,1 bath,Shibuya Ku,12830.00,4,2
564,5.0,1.0,2.0,1 bath,Shibuya Ku,12830.00,4,2
565,5.0,1.0,3.0,1 bath,Shinjuku Ku,12830.00,4,2
566,5.0,1.0,1.0,1 bath,Shinjuku Ku,12830.00,4,2
567,5.0,nan,2.0,1 shared bath,Sumida Ku,6429.00,2,2
568,5.0,2.0,3.0,1 bath,Shinjuku Ku,21480.00,5,2
569,5.0,1.0,2.0,1 private bath,Taito Ku,12257.00,2,1
570,5.0,1.0,1.0,1 private bath,Ota Ku,13476.00,2,1
571,5.0,1.0,4.0,1 shared bath,Hachioji Shi,17914.00,4,1
572,5.0,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
573,5.0,1.0,5.0,1 bath,Bunkyo Ku,7857.00,5,2
574,5.0,1.0,1.0,1 bath,Shinjuku Ku,23873.00,2,2
575,5.0,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
576,5.0,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
577,5.0,nan,1.0,3.5 shared baths,Hachioji Shi,3614.00,1,1
578,5.0,1.0,1.0,1.5 baths,Shibuya Ku,10000.00,2,2
579,5.0,1.0,1.0,1.5 baths,Shibuya Ku,10000.00,2,2
580,5.0,1.0,1.0,1.5 baths,Shibuya Ku,10000.00,2,2
581,5.0,1.0,2.0,1.5 baths,Shibuya Ku,10000.00,3,2
582,5.0,1.0,nan,1.5 baths,Shibuya Ku,10000.00,2,2
583,5.0,1.0,1.0,1 bath,Shinjuku Ku,27273.00,3,2
584,5.0,1.0,1.0,1 bath,Shinjuku Ku,30175.00,3,2
585,5.0,nan,6.0,1 private bath,Sumida Ku,24000.00,6,2
586,5.0,1.0,6.0,1 private bath,Sumida Ku,14743.00,4,1
587,5.0,nan,2.0,Shared half-bath,Edogawa Ku,11543.00,2,1
588,5.0,nan,6.0,1 private bath,Sumida Ku,14400.00,4,1
589,5.0,1.0,2.0,4 shared baths,Taito Ku,12431.00,2,1
590,5.0,2.0,4.0,1.5 baths,Suginami Ku,19857.00,4,3
591,5.0,1.0,3.0,1 private bath,Shinjuku Ku,36196.00,4,1
592,5.0,3.0,5.0,1 bath,Toshima Ku,14663.00,10,1
593,5.0,2.0,3.0,1.5 baths,Shinjuku Ku,13631.00,6,2
594,5.0,1.0,1.0,1.5 baths,Taito Ku,15771.00,5,1
595,5.0,1.0,1.0,1 bath,Shinjuku Ku,14071.00,3,1
596,5.0,2.0,3.0,1 bath,Taito Ku,25286.00,6,5
597,5.0,1.0,1.0,1 bath,Minato Ku,14416.00,2,5
598,5.0,1.0,2.0,1 bath,Toshima Ku,15829.00,2,1
599,5.0,4.0,4.0,2 baths,Sumida Ku,68000.00,10,4
600,5.0,1.0,1.0,4 baths,Adachi Ku,5496.00,2,1
601,5.0,nan,1.0,4 baths,Adachi Ku,5496.00,2,1
602,5.0,2.0,2.0,1 bath,Taito Ku,18000.00,4,1
603,5.0,1.0,1.0,1 bath,Taito Ku,9000.00,2,1
604,5.0,1.0,2.0,0 baths,Taito Ku,10629.00,2,1
605,5.0,1.0,5.0,1 private bath,Koto Ku,15000.00,6,1
606,5.0,1.0,1.0,1.5 baths,Taito Ku,8857.00,2,2
607,5.0,1.0,2.0,1.5 baths,Taito Ku,9000.00,3,1
608,5.0,3.0,6.0,1 bath,Minato Ku,28800.00,6,1
609,5.0,1.0,3.0,1 shared bath,Taito Ku,9286.00,3,1
610,5.0,1.0,nan,1 shared bath,Taito Ku,6286.00,2,1
611,5.0,nan,1.0,1 shared bath,Ota Ku,4500.00,2,30
612,5.0,1.0,3.0,1 bath,Taito Ku,35357.00,4,1
613,5.0,1.0,1.0,1 shared bath,Minato Ku,32714.00,2,1
614,5.0,1.0,3.0,1 bath,Ota Ku,10000.00,3,3
615,5.0,1.0,nan,1 bath,Katsushika Ku,6971.00,3,1
616,5.0,2.0,4.0,1 bath,Setagaya Ku,12500.00,4,2
617,5.0,nan,2.0,3 shared baths,Suginami Ku,3957.00,3,1
618,5.0,5.0,6.0,3 baths,Taito Ku,67620.00,12,4
619,5.0,1.0,2.0,1.5 baths,Shinjuku Ku,19714.00,3,1
620,5.0,nan,2.0,1 private bath,Kita Ku,12786.00,4,1
621,5.0,1.0,1.0,1 bath,Shibuya Ku,19714.00,3,1
622,5.0,1.0,3.0,1 bath,Suginami Ku,4857.00,3,30
623,5.0,nan,2.0,2 shared baths,Meguro Ku,10000.00,3,1
624,5.0,1.0,nan,1 bath,Katsushika Ku,7243.00,3,1
625,5.0,1.0,1.0,1 bath,Kita Ku,7857.00,2,2
626,5.0,1.0,1.0,1 bath,Shinjuku Ku,15760.00,4,1
627,5.0,1.0,1.0,1.5 baths,Shibuya Ku,10000.00,2,2
628,5.0,1.0,1.0,1 bath,Shinjuku Ku,16429.00,3,1
629,5.0,nan,4.0,1 bath,Chuo Ku,50364.00,4,1
630,5.0,1.0,1.0,1 bath,Chuo Ku,53664.00,2,1
631,5.0,1.0,1.0,1 private bath,Toshima Ku,10414.00,1,1
632,5.0,1.0,1.0,1 private bath,Toshima Ku,14900.00,2,1
633,5.0,1.0,1.0,1 shared bath,Shinagawa Ku,85829.00,2,1
634,5.0,3.0,2.0,1.5 baths,Toshima Ku,14071.00,6,2
635,5.0,nan,1.0,1 private bath,Itabashi Ku,5260.00,3,1
636,5.0,nan,2.0,1 private bath,Itabashi Ku,5845.00,3,1
637,5.0,nan,2.0,1 private bath,Toshima Ku,5845.00,3,1
638,5.0,nan,2.0,1 private bath,Itabashi Ku,5260.00,3,1
639,5.0,nan,nan,1 bath,Shinjuku Ku,98428.00,2,7
640,5.0,nan,1.0,1 bath,Shinjuku Ku,40000.00,2,1
641,5.0,2.0,nan,1 bath,Taito Ku,30000.00,6,2
642,5.0,2.0,nan,1 bath,Taito Ku,30000.00,5,2
643,5.0,nan,1.0,2 shared baths,Itabashi Ku,3503.00,1,1
644,5.0,nan,4.0,3 shared baths,Sumida Ku,8000.00,4,1
645,5.0,nan,4.0,3 shared baths,Sumida Ku,5000.00,4,1
646,5.0,6.0,21.0,6 baths,Edogawa Ku,158571.00,16,1
647,5.0,1.0,2.0,1 bath,Shibuya Ku,7214.00,2,4
648,5.0,nan,2.0,1 private bath,Shinjuku Ku,3800.00,2,1
649,5.0,3.0,3.0,1 shared bath,Toshima Ku,22000.00,6,3
650,5.0,3.0,5.0,2 baths,Shibuya Ku,49714.00,8,2
651,5.0,3.0,5.0,2 baths,Shibuya Ku,43571.00,8,2
652,5.0,1.0,2.0,1.5 baths,Toshima Ku,14686.00,3,1
653,5.0,nan,2.0,1 private bath,Chofu Shi,4000.00,2,1
654,5.0,1.0,1.0,1.5 baths,Toshima Ku,16400.00,2,1
655,5.0,2.0,4.0,1 bath,Bunkyo Ku,50000.00,6,1
656,5.0,1.0,3.0,1 bath,Taito Ku,48714.00,5,1
657,5.0,1.0,5.0,1 bath,Taito Ku,45414.00,4,1
658,5.0,1.0,1.0,1.5 baths,Taito Ku,16314.00,2,1
659,5.0,nan,1.0,3.5 shared baths,Hachioji Shi,3614.00,1,1
660,5.0,nan,3.0,2 shared baths,Edogawa Ku,19800.00,5,1
661,5.0,1.0,4.0,3 shared baths,Koto Ku,16457.00,4,1
662,5.0,nan,2.0,1 shared bath,Kita Ku,2500.00,2,30
663,5.0,1.0,1.0,1 private bath,Shinjuku Ku,16683.00,2,1
664,5.0,1.0,3.0,1 private bath,Shinjuku Ku,31572.00,3,1
665,5.0,3.0,9.0,1 bath,Adachi Ku,14000.00,9,2
666,5.0,1.0,1.0,1 private bath,Shinjuku Ku,21731.00,2,1
667,5.0,1.0,nan,1.5 shared baths,Tama Shi,5800.00,2,1
668,5.0,nan,2.0,1 shared bath,Edogawa Ku,6343.00,4,1
669,5.0,2.0,4.0,2 baths,Sumida Ku,8000.00,4,1
670,5.0,1.0,2.0,1 private bath,Minato Ku,18843.00,2,1
671,5.0,1.0,2.0,1 private bath,Minato Ku,22171.00,2,1
672,5.0,nan,1.0,2 shared baths,Katsushika Ku,2000.00,1,1
673,5.0,1.0,1.0,1 private bath,Taito Ku,14564.00,2,1
674,5.0,1.0,nan,1.5 shared baths,Chiyoda Ku,14371.00,4,1
675,5.0,2.0,1.0,1.5 baths,Shinjuku Ku,18000.00,5,1
676,5.0,1.0,1.0,1 private bath,Toshima Ku,13429.00,2,1
677,5.0,1.0,2.0,1 private bath,Toshima Ku,13900.00,2,1
678,5.0,nan,1.0,1 private bath,Toshima Ku,14514.00,2,1
679,5.0,1.0,1.0,1 private bath,Bunkyo Ku,16288.00,2,1
680,5.0,1.0,4.0,1 private bath,Bunkyo Ku,28678.00,4,1
681,5.0,1.0,2.0,1 private bath,Taito Ku,17146.00,2,1
682,5.0,1.0,2.0,1 private bath,Taito Ku,15686.00,2,1
683,5.0,1.0,2.0,1 private bath,Taito Ku,14246.00,2,1
684,5.0,1.0,1.0,1 private bath,Taito Ku,16521.00,2,1
685,5.0,1.0,1.0,1 bath,Taito Ku,5950.00,3,2
686,5.0,1.0,1.0,1 private bath,Taito Ku,15086.00,2,1
687,5.0,1.0,1.0,1 private bath,Taito Ku,15857.00,2,1
688,5.0,1.0,1.0,1 private bath,Kita Ku,13669.00,2,1
689,5.0,1.0,1.0,1 private bath,Kita Ku,13669.00,2,1
690,5.0,2.0,4.0,1.5 baths,Shinagawa Ku,100000.00,6,2
691,5.0,nan,1.0,2 shared baths,Toshima Ku,2890.00,1,1
692,5.0,1.0,4.0,3 shared baths,Koto Ku,20343.00,4,1
693,5.0,nan,nan,1 shared bath,Suginami Ku,17086.00,2,3
694,5.0,nan,1.0,2 shared baths,Toshima Ku,2780.00,1,1
695,5.0,nan,nan,2 baths,Edogawa Ku,4939.00,3,1
696,5.0,1.0,3.0,1.5 baths,Taito Ku,23929.00,6,1
697,5.0,1.0,2.0,1 bath,Itabashi Ku,7805.00,2,1
698,5.0,nan,1.0,0 shared baths,Arakawa Ku,5010.00,1,1
699,5.0,1.0,1.0,1.5 baths,Taito Ku,8000.00,4,1
700,5.0,nan,2.0,1.5 shared baths,Suginami Ku,5143.00,3,2
701,5.0,1.0,2.0,1 bath,Toshima Ku,9286.00,3,4
702,5.0,nan,1.0,1 bath,Shinjuku Ku,10382.00,2,1
703,5.0,nan,4.0,Shared half-bath,Sumida Ku,14000.00,4,2
704,5.0,3.0,7.0,1 bath,Koto Ku,20000.00,7,1
705,5.0,4.0,3.0,1.5 baths,Sumida Ku,26143.00,7,1
706,5.0,2.0,5.0,1 bath,Chuo Ku,29800.00,8,31
707,5.0,1.0,2.0,1 private bath,Taito Ku,10000.00,2,1
708,5.0,2.0,1.0,1 bath,Kita Ku,17336.00,6,2
709,5.0,2.0,2.0,1 bath,Kita Ku,17593.00,6,1
710,5.0,2.0,2.0,1 bath,Toshima Ku,17593.00,6,1
711,5.0,1.0,2.0,1 bath,Sumida Ku,15841.00,3,2
712,5.0,1.0,6.0,1 bath,Toshima Ku,6153.00,6,2
713,5.0,1.0,2.0,1 bath,Taito Ku,19886.00,3,1
714,5.0,nan,3.0,1 shared bath,Shinagawa Ku,5000.00,3,3
715,5.0,4.0,2.0,1.5 baths,Shinjuku Ku,28000.00,10,20
716,5.0,1.0,2.0,1 bath,Shinjuku Ku,107123.00,4,1
717,5.0,nan,1.0,Shared half-bath,Koto Ku,3500.00,1,30
718,5.0,nan,nan,1 bath,Koto Ku,13714.00,4,2
719,5.0,1.0,3.0,1 private bath,Shinjuku Ku,20857.00,4,1
720,5.0,nan,3.0,Half-bath,Itabashi Ku,18500.00,3,3
721,5.0,nan,1.0,Half-bath,Itabashi Ku,28500.00,5,3
722,5.0,3.0,9.0,2 baths,Bunkyo Ku,35800.00,13,2
723,5.0,2.0,1.0,1 bath,Taito Ku,33000.00,4,7
724,5.0,nan,2.0,1 bath,Kita Ku,8143.00,2,3
725,5.0,1.0,2.0,1 private bath,Chiyoda Ku,20429.00,3,1
726,5.0,3.0,3.0,1.5 baths,Shibuya Ku,60000.00,4,3
727,5.0,2.0,5.0,2 baths,Sumida Ku,40000.00,8,2
728,5.0,1.0,6.0,1 shared bath,Taito Ku,27686.00,6,1
729,5.0,1.0,1.0,1 bath,Sumida Ku,5429.00,3,3
730,5.0,1.0,4.0,1 bath,Kita Ku,8000.00,5,1
731,5.0,1.0,4.0,0 shared baths,Chuo Ku,51107.00,4,1
732,5.0,1.0,5.0,1 private bath,Chuo Ku,63884.00,5,1
733,5.0,1.0,6.0,0 shared baths,Chuo Ku,107325.00,9,1
734,5.0,1.0,2.0,1 bath,Shinagawa Ku,18000.00,3,6
735,5.0,nan,2.0,1 bath,Shibuya Ku,8429.00,2,4
736,5.0,1.0,2.0,1 private bath,Taito Ku,45000.00,5,1
737,5.0,2.0,4.0,1 bath,Taito Ku,26714.00,6,7
738,5.0,1.0,1.0,1 bath,Minato Ku,5300.00,2,3
739,5.0,nan,2.0,1 bath,Shinjuku Ku,252544.00,2,1
740,5.0,2.0,6.0,3 baths,Toshima Ku,12154.00,16,1
741,5.0,1.0,1.0,1.5 baths,Shinjuku Ku,8650.00,2,2
742,5.0,1.0,1.0,1 bath,Machida Shi,5950.00,1,1
743,5.0,1.0,1.0,1 bath,Machida Shi,8000.00,2,1
744,5.0,3.0,3.0,1 bath,Toshima Ku,8200.00,6,2
745,5.0,2.0,4.0,1.5 baths,Koto Ku,24086.00,6,2
746,5.0,nan,2.0,1.5 baths,Taito Ku,15128.00,3,1
747,5.0,nan,2.0,1 private bath,Taito Ku,20100.00,4,1
748,5.0,1.0,2.0,1.5 baths,Taito Ku,28743.00,4,1
