latitude,longitude,price,room_type,accommodates,bedrooms,beds,review_scores_rating,address
35.6893,139.70847,1810300.0,Entire home apt,3,1.0,2.0,4.74,"2-chōme-7-1 Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
35.700538635253906,139.70635986328125,5251700.0,Entire home apt,10,4.0,5.0,4.51,"1-chōme-4-12 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.65813,139.69665,2182900.0,Entire home apt,6,1.0,1.0,4.7,"2-chōme-16-16-8 Dōgenzaka, Shibuya City, Tokyo 150-0043, Japan"
35.65386,139.70116,3062900.0,Entire home apt,4,2.0,3.0,4.16,"7-2 Uguisudanichō, Shibuya City, Tokyo 150-0032, Japan"
35.66375,139.66564,934300.0,Entire home apt,3,1.0,2.0,4.67,"Japan, 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2-chōme−40−２ ネコテユニオンアトリエ"
35.58764,139.7085,1915300.0,Entire home apt,5,2.0,3.0,4.97,"5-chōme-23-1 Minamimagome, Ota City, Tokyo 143-0025, Japan"
35.75064,139.85734,800300.0,Entire home apt,6,2.0,6.0,4.8,"6-chōme-19-36 Aoto, Katsushika City, Tokyo 125-0062, Japan"
35.71304,139.708,885000.0,Entire home apt,3,1.0,2.0,4.59,"Imaizumi, 2-chōme-10-8 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.73149,139.77984,1011400.0,Hotel room,2,1.0,2.0,,"3-chōme-36-3 Higashinippori, Arakawa City, Tokyo 116-0014, Japan"
35.73161,139.77826,1257100.0,Hotel room,2,1.0,2.0,4.0,"6-chōme-4-3 Higashinippori, Arakawa City, Tokyo 116-0014, Japan"
35.73327,139.77815,1457100.0,Hotel room,2,1.0,1.0,4.0,"Japan, 〒116-0013 Tokyo, Arakawa City, Nishinippori, 1-chōme−6−６ ステップ"
35.73298,139.77794,1614300.0,Hotel room,2,1.0,3.0,,"6-chōme-1-2 Higashinippori, Arakawa City, Tokyo 116-0014, Japan"
35.63928,139.58176,1500000.0,Entire home apt,6,1.0,4.0,4.49,"JHQJ+PP Komae, Tokyo, Japan"
35.6278,139.71364,1271400.0,Entire home apt,4,1.0,2.0,4.72,"Japan, 〒141-0031 Tokyo, Shinagawa City, Nishigotanda, 3-chōme−14−４ KakutaniレイヴァリーB1"
35.70879,139.78484,4122900.0,Entire home apt,10,1.0,6.0,4.86,"1-chōme-14-13 Motoasakusa, Taito City, Tokyo 111-0041, Japan"
35.72029,139.67039,2140600.0,Entire home apt,16,5.0,7.0,4.55,"2-chōme-6-9 Matsugaoka, Nakano City, Tokyo 165-0024, Japan"
35.70129,139.63556,3548600.0,Entire home apt,7,2.0,3.0,4.96,"3-chōme-2-27 Asagayaminami, Suginami City, Tokyo 166-0004, Japan"
35.69976,139.70401,900000.0,Private room,2,,1.0,4.76,"1-chōme-14-26 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.71101,139.6154,960000.0,Entire home apt,3,1.0,2.0,5.0,"1-chōme-26-23 Shimizu, Suginami City, Tokyo 167-0033, Japan"
35.69924,139.70396,1200000.0,Private room,3,,2.0,4.46,"1-chōme-12-24 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.65974,139.69568,2240800.0,Entire home apt,2,1.0,1.0,4.6,"2 Chome-22 Dogenzaka, Shibuya City, Tokyo 150-0043, Japan"
35.75506,139.86888,658000.0,Entire home apt,2,1.0,1.0,4.77,"8-chōme-34-3 Takasago, Katsushika City, Tokyo 125-0054, Japan"
35.70316,139.69872,4500000.0,Entire home apt,6,3.0,3.0,4.86,"2-chōme-16-1 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.73879,139.75285,3428600.0,Entire home apt,16,8.0,12.0,4.81,"Japan, 〒114-0015 Tokyo, Kita City, Nakazato, 1-chōme−33−６ キュラーズ駒込店"
35.70289,139.7,2300000.0,Entire home apt,4,2.0,2.0,4.79,"2-chōme-5-2 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.61928,139.74361,3171400.0,Entire home apt,12,2.0,7.0,4.68,"Japan, 〒140-0001 Tokyo, Shinagawa City, Kitashinagawa, 2-chōme−4−１２ ビオクチン東京"
35.73482,139.77377,1500100.0,Entire home apt,2,1.0,2.0,4.74,"1-chōme-44-12 Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
35.73438,139.77388,1500100.0,Entire home apt,2,1.0,2.0,4.6,"1-chōme-45-6 Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
35.7346,139.77394,3142900.0,Entire home apt,5,1.0,4.0,4.75,"1-chōme-45-4 Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
35.73423,139.77542,3412700.0,Entire home apt,5,1.0,4.0,4.7,"1-chōme-27-18 Nishinippori, Arakawa City, Tokyo 116-0013, Japan"
35.74572,139.86351,172900.0,Shared room,1,,1.0,4.5,"2-chōme-1-26 Takasago, Katsushika City, Tokyo 125-0054, Japan"
35.73577,139.71182,3042900.0,Entire home apt,9,3.0,6.0,4.76,"1-chōme-7-21 Ikebukuro, Toshima City, Tokyo 170-0014, Japan"
35.64052,139.66437,1200000.0,Private room,2,,1.0,4.64,"2-chōme-40-3 Sangenjaya, Setagaya City, Tokyo 154-0024, Japan"
35.66023,139.69693,2142900.0,Entire home apt,5,1.0,3.0,4.49,"Japan, 〒150-0043 Tokyo, Shibuya City, Dōgenzaka, 2-chōme−25−９ ロマーネ８０ 4F"
35.65276,139.69246,4857100.0,Entire home apt,8,3.0,4.0,4.78,"Japan, 〒153-0042 Tokyo, Meguro City, Aobadai, 3-chōme−5−１４ レジデンス青葉台"
35.74581,139.86323,172900.0,Shared room,1,,1.0,4.0,"PVW7+87 Katsushika City, Tokyo, Japan"
35.65244,139.75168,2680000.0,Entire home apt,8,2.0,4.0,4.79,"Japan, 〒105-0014 Tokyo, Minato City, Shiba, 2-chōme−5−２０ 田中ビル 401号"
35.65032,139.75,908600.0,Entire home apt,2,1.0,1.0,4.72,"Park, 2-chōme-32-1 Shiba, Minato City, Tokyo 105-0014, Japan"
35.74357,139.82782,3828100.0,Entire home apt,12,2.0,3.0,4.69,"2-chōme-29-2 Horikiri, Katsushika City, Tokyo 124-0006, Japan"
35.73139,139.83671,2700000.0,Entire home apt,12,2.0,6.0,4.4,"3-chōme-28-13 Higashiyotsugi, Katsushika City, Tokyo 124-0014, Japan"
35.73457,139.71978,971400.0,Entire home apt,5,1.0,3.0,4.63,"1-chōme-5-12 Kamiikebukuro, Toshima City, Tokyo 170-0012, Japan"
35.70017,139.69772,3729600.0,Entire home apt,5,1.0,3.0,4.82,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 1-chōme−23−１７ 大久保南口共同ビル 1F"
35.678654,139.674622,2548600.0,Entire home apt,6,3.0,4.0,4.83,"2-chōme-43-43 Hatagaya, Shibuya City, Tokyo 151-0072, Japan"
35.71438,139.5631,1542900.0,Entire home apt,6,1.0,3.0,4.21,"1-chōme-3-24 Midorichō, Musashino, Tokyo 180-0012, Japan"
35.69431,139.70973,4085700.0,Entire home apt,6,1.0,5.0,4.82,"Japan, 〒160-0022 Tokyo, Shinjuku City, Shinjuku, 6-chōme−6−８ 神部ビル"
35.74685,139.88537,1807100.0,Entire home apt,4,2.0,2.0,4.81,"8-chōme-18-9 Kitakoiwa, Edogawa City, Tokyo 133-0051, Japan"
35.662159,139.666214,1153500.0,Entire home apt,2,1.0,2.0,4.61,"2-chōme-26-3 Kitazawa, Setagaya City, Tokyo 155-0031, Japan"
35.70384,139.78226,5142800.0,Entire home apt,9,2.0,6.0,4.89,"1-chōme-4-4 Kojima, Taito City, Tokyo 111-0056, Japan"
35.67521,139.73585,1004300.0,Entire home apt,3,1.0,1.0,4.71,"4 Chome-2 Akasaka, Minato City, Tokyo 107-0052, Japan"
35.72041,139.78995,3654000.0,Entire home apt,5,2.0,2.0,4.7,"2-chōme-11-4 Senzoku, Taito City, Tokyo 111-0031, Japan"
35.701397,139.78447,504000.0,Hotel room,1,1.0,10.0,4.71,"3-chōme-10-8 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.69925,139.70343,1785700.0,Entire home apt,2,1.0,1.0,4.71,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−12−２０ 久保田ビル"
35.701397,139.78447,504000.0,Hotel room,1,1.0,1.0,4.54,"3-chōme-10-8 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.701397,139.78447,1128000.0,Hotel room,2,1.0,2.0,4.14,"3-chōme-10-8 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.701397,139.78447,2016000.0,Hotel room,4,1.0,4.0,4.44,"3-chōme-10-8 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.701397,139.78447,3024000.0,Hotel room,6,1.0,6.0,4.75,"3-chōme-10-8 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.69342,139.81261,1928600.0,Entire home apt,4,1.0,2.0,4.69,"Japan, 〒130-0022 Tokyo, Sumida City, Kōtōbashi, 2-chōme−2−１４ 東神ビル １F"
35.691589,139.7235419,2654300.0,Entire home apt,4,2.0,4.0,5.0,"18-7 Arakichō, Shinjuku City, Tokyo 160-0007, Japan"
35.7017,139.64687,1485700.0,Hotel room,4,1.0,4.0,4.88,"3-chōme-34-16 Kōenjiminami, Suginami City, Tokyo 166-0003, Japan"
35.74798,139.81142,912900.0,Entire home apt,3,1.0,1.0,4.68,"2-chōme-12-6 Yanagihara, Adachi City, Tokyo 120-0022, Japan"
35.6993,139.70703,1180000.0,Entire home apt,2,1.0,1.0,4.81,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6995,139.64646,2228600.0,Hotel room,6,1.0,6.0,5.0,"3-chōme-18-10 Kōenjiminami, Suginami City, Tokyo 166-0003, Japan"
35.70236,139.69697,800000.0,Entire home apt,2,1.0,1.0,4.1,"2 Chome-23-45 Hyakuninchō, ２丁目-２３ 百人町 新宿区 東京都 169-0073, Japan"
35.70259,139.69746,728600.0,Entire home apt,2,1.0,1.0,4.0,"2-chōme-21-24 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.70205,139.69609,685700.0,Entire home apt,2,1.0,,4.3,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 2-chōme−27−５ ツシマビル"
35.70227,139.69719,685700.0,Entire home apt,1,,,4.1,"2-chōme-21-8 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.70194,139.69657,800000.0,Entire home apt,2,1.0,1.0,4.05,"2-chōme-27-1 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.70192,139.69725,728600.0,Entire home apt,2,1.0,,3.0,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 2-chōme−21−３ 上原ビル"
35.70194,139.69597,800000.0,Entire home apt,2,1.0,1.0,4.14,"Japan, 〒169-0073 Tokyo, Shinjuku City, Hyakuninchō, 2-chōme−27−５ 新宿区百人町２丁目２７−５ 新宿ツジマビル 6階"
35.70027,139.78678,1326900.0,Entire home apt,4,1.0,2.0,4.54,"3-chōme-3-9 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.70055,139.78477,1326900.0,Entire home apt,4,1.0,4.0,4.68,"2-chōme-24-2 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.70076,139.78502,870400.0,Entire home apt,2,1.0,2.0,4.88,"3-chōme-7-24 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.70039,139.7867,1326900.0,Entire home apt,4,1.0,4.0,4.42,"3-chōme-3-20-18 Asakusabashi, Taito City, Tokyo 111-0053, Japan"
35.70199,139.78473,870400.0,Entire home apt,2,1.0,2.0,4.39,"2-chōme-6-1 Torigoe, Taito City, Tokyo 111-0054, Japan"
35.65699,139.69476,2357100.0,Entire home apt,2,,2.0,4.8,"Japan, 〒150-0044 Tokyo, Shibuya City, Maruyamachō, 5−１３ ヴィータ道玄坂2F"
35.69452,139.81088,1928600.0,Entire home apt,4,1.0,2.0,4.56,"2-chōme-9-1 Kōtōbashi, Sumida City, Tokyo 130-0022, Japan"
35.6993,139.70702,1105700.0,Entire home apt,2,1.0,1.0,4.79,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70703,1180000.0,Entire home apt,2,1.0,1.0,4.84,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.69927,139.70705,1105700.0,Entire home apt,2,1.0,1.0,4.74,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.69931,139.70705,1180000.0,Entire home apt,2,1.0,1.0,4.85,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70702,1105700.0,Entire home apt,2,1.0,1.0,4.76,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70703,1180000.0,Entire home apt,2,1.0,1.0,4.64,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70702,1180000.0,Entire home apt,2,1.0,1.0,4.79,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70703,1168200.0,Entire home apt,2,1.0,1.0,4.83,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.74245,139.7136,1031600.0,Entire home apt,4,1.0,3.0,4.79,"Japan, 〒170-0011 Tokyo, Toshima City, Ikebukurohonchō, 4-chōme−13−３ グランドホープウェル"
35.7427,139.71366,918200.0,Entire home apt,2,1.0,1.0,4.7,"3-chōme-6-9 Ikebukurohonchō, Toshima City, Tokyo 170-0011, Japan"
35.74262,139.71195,975100.0,Entire home apt,3,1.0,2.0,4.7,"Japan, 〒170-0011 Tokyo, Toshima City, Ikebukurohonchō, 3-chōme−12−１ 佐々木マンション"
35.74275,139.7119,941900.0,Entire home apt,2,1.0,1.0,4.82,"Japan, 〒170-0011 Tokyo, Toshima City, Ikebukurohonchō, 3-chōme−12−１ 佐々木マンション"
35.74154,139.71186,946000.0,Entire home apt,2,1.0,1.0,4.75,"Japan, 〒170-0011 Tokyo, Toshima City, Ikebukurohonchō, 2-chōme−16−９ 出井コーポ"
35.6993,139.70702,1105700.0,Entire home apt,2,1.0,1.0,4.8,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.74378,139.71211,998700.0,Entire home apt,3,1.0,2.0,4.63,"3-chōme-10-14 Ikebukurohonchō, Toshima City, Tokyo 170-0011, Japan"
35.6993,139.70703,1180000.0,Entire home apt,2,1.0,1.0,4.8,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70702,1180000.0,Entire home apt,2,1.0,1.0,4.8,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70702,1105700.0,Entire home apt,2,1.0,1.0,4.79,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70702,1105700.0,Entire home apt,2,1.0,1.0,4.74,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70702,1105700.0,Entire home apt,2,1.0,1.0,4.71,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.6993,139.70703,1105700.0,Entire home apt,2,1.0,1.0,4.72,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−３８ コテージ西川"
35.66255,139.6674,1114300.0,Entire home apt,2,1.0,2.0,4.61,"2-chōme-25-16 Kitazawa, Setagaya City, Tokyo 155-0031, Japan"
35.69654,139.6836,5800000.0,Entire home apt,8,3.0,7.0,4.9,"Japan, 〒164-0012 Tokyo, Nakano City, Honchō, 1-chōme−32−２４ ライオンズマンション中野坂上第２"
35.69157409667969,139.7235565185547,3228600.0,Entire home apt,4,1.0,3.0,4.44,"18-7 Arakichō, Shinjuku City, Tokyo 160-0007, Japan"
35.73732,139.7088,3756700.0,Entire home apt,5,2.0,2.0,4.65,"Japan, 〒171-0014 Tokyo, Toshima City, Ikebukuro, 4-chōme−5−１１ いずみハイツ"
35.73621,139.70884,2876400.0,Entire home apt,5,2.0,4.0,4.38,"2-chōme-71-4 Ikebukuro, Toshima City, Tokyo 171-0014, Japan"
35.69629,139.78077,3251800.0,Entire home apt,8,2.0,5.0,4.63,"2-chōme-9-5 Higashikanda, Chiyoda City, Tokyo 101-0031, Japan"
35.69826,139.77978,3012900.0,Entire home apt,8,2.0,5.0,4.87,"4-chōme-21 Kanda Sakumachō, Chiyoda City, Tokyo 101-0025, Japan"
35.54843,139.74973,1082900.0,Private room,4,,4.0,3.95,"5-chōme-19-8 Haneda, Ota City, Tokyo 144-0043, Japan"
35.54943,139.7518,1131400.0,Private room,6,,6.0,4.52,"5-chōme-7-10 Haneda, Ota City, Tokyo 144-0043, Japan"
35.54798,139.75175,845700.0,Private room,4,,4.0,4.0,"Japan, 〒144-0043 Tokyo, Ota City, Haneda, 5-chōme−17−７ 共栄荘"
35.7346,139.71268,482300.0,Hotel room,1,1.0,1.0,4.66,"1-chōme-3-14 Ikebukuro, Toshima City, Tokyo 170-0014, Japan"
35.73427,139.71421,482300.0,Hotel room,1,1.0,2.0,4.55,"Toshima Incineration Plant, 2-chōme-5-1 Kamiikebukuro, Toshima City, Tokyo 170-0012, Japan"
35.74495,139.79162,1497600.0,Entire home apt,2,1.0,1.0,4.42,"2-chōme-21-2 Senjumidorichō, Adachi City, Tokyo 120-0044, Japan"
35.71582121994021,139.79138660966427,3000000.0,Entire home apt,8,3.0,4.0,4.86,"3-chōme-19-19 Nishiasakusa, Taito City, Tokyo 111-0035, Japan"
35.71674,139.79333,3000000.0,Entire home apt,8,3.0,7.0,4.74,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 2-chōme−20−１１ 中島ビル"
35.74448,139.80332,1442900.0,Entire home apt,3,1.0,1.0,4.63,"1-chōme-11-6 Senjuazuma, Adachi City, Tokyo 120-0025, Japan"
35.69515,139.68414,1980000.0,Private room,2,,2.0,5.0,"1 Chome-17 Honcho, Nakano City, Tokyo 164-0012, Japan"
35.5585,139.73873,900000.0,Entire home apt,2,1.0,2.0,4.88,"1-chōme-14-18 Higashikōjiya, Ota City, Tokyo 144-0033, Japan"
35.79263,139.79258,1120000.0,Private room,4,,3.0,4.5,"1-chōme-38-11 Takenotsuka, Adachi City, Tokyo 121-0813, Japan"
35.69058,139.70333,3099800.0,Entire home apt,5,1.0,3.0,4.74,"Japan, 〒160-0022 Tokyo, Shinjuku City, Shinjuku, 3-chōme−34−１４ 玉マーチャントビル １F"
35.7172,139.80958,1614300.0,Entire home apt,5,1.0,3.0,4.79,"Japan, 〒131-0033 Tokyo, Sumida City, Mukōjima, 5-chōme−24−１０ 桜茶や"
35.69817,139.77951,3080400.0,Entire home apt,8,2.0,5.0,4.73,"3-chōme-21-33 Kanda Sakumachō, Chiyoda City, Tokyo 101-0025, Japan"
35.54733,139.74908,1678600.0,Private room,3,1.0,2.0,4.0,"Japan, 〒144-0043 Tokyo, Ota City, Haneda, 6-chōme−5−１７ Ｔ ｗｉｎｇ ５１７"
35.54694,139.74797,1832400.0,Private room,4,1.0,2.0,4.25,"Nakamachi Children's Park, 6-chōme-18-2 Haneda, Ota City, Tokyo 144-0043, Japan"
35.70641,139.80045,694300.0,Entire home apt,2,1.0,1.0,4.79,"Japan, 〒130-0005 Tokyo, Sumida City, Higashikomagata, 2-chōme−9−６ 大辻ビル"
35.70409,139.80216,634300.0,Entire home apt,2,,1.0,4.49,"2-chōme-11-11 Honjo, Sumida City, Tokyo 130-0004, Japan"
35.66993,139.74004,13559400.0,Entire home apt,15,5.0,3.0,4.8,"2-chōme-17-15 Akasaka, Minato City, Tokyo 107-0052, Japan"
35.62982,139.63487,603600.0,Entire home apt,2,,1.0,4.73,"3-chōme-19-8 Yōga, Setagaya City, Tokyo 158-0097, Japan"
35.69695,139.7811,3012900.0,Entire home apt,8,2.0,5.0,4.56,"Japan, 〒101-0031 Tokyo, Chiyoda City, Higashikanda, 3-chōme−1−７ メインステージ東神田２"
35.69623,139.77918,3080400.0,Entire home apt,8,2.0,5.0,4.33,"Japan, 〒101-0031 Tokyo, Chiyoda City, Higashikanda, 2-chōme−4−６ リョーサン第一東神田ビル"
35.67374,139.73775,988600.0,Entire home apt,4,1.0,2.0,4.86,"3-chōme-12-16 Akasaka, Minato City, Tokyo 107-0052, Japan"
35.72956,139.73283,1557100.0,Entire home apt,9,3.0,5.0,4.34,"Japan, 〒170-0005 Tokyo, Toshima City, Minamiōtsuka, 1-chōme−46−２３ セントラルプレイス南大塚"
35.68971,139.70311,2459700.0,Entire home apt,2,,1.0,4.78,"3-chōme-35-18 Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
35.65908,139.75332,2500000.0,Entire home apt,5,2.0,5.0,4.79,"Japan, 〒105-0012 Tokyo, Minato City, Shibadaimon, 1-chōme−1−２１ 神山ビル"
35.70134,139.69622,2614300.0,Entire home apt,6,1.0,4.0,4.85,"1-chōme-19-10 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.70177,139.69639,2614300.0,Entire home apt,6,1.0,4.0,4.68,"Ōkubo Sta., 1-chōme-19 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.65865,139.69524,2965700.0,Entire home apt,3,,3.0,4.71,"Hotel Sulata Shibuya Dogenzaka, 2-2 Maruyamachō, Shibuya City, Tokyo 150-0044, Japan"
35.68926,139.68675,2047600.0,Entire home apt,6,2.0,4.0,4.78,"4-chōme-11-6 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.70226,139.66686,2457100.0,Entire home apt,16,6.0,9.0,4.68,"Japan, 〒164-0011 Tokyo, Nakano City, Chūō, 4-chōme−58−１０ サンセーヌ宮崎"
35.7405,139.74876,1615900.0,Entire home apt,6,2.0,1.0,4.72,"Japan, 〒114-0015 Tokyo, Kita City, Nakazato, 2-chōme−20−１１ コーポ駒込楽園"
35.68127,139.67719,3657100.0,Entire home apt,6,2.0,4.0,4.92,"6-chōme-33-13 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.70373,139.70085,2757100.0,Entire home apt,6,2.0,2.0,4.72,"2 Chome-3 Hyakunincho, Shinjuku City, Tokyo 169-0073, Japan"
35.6875,139.67552,900000.0,Entire home apt,3,,3.0,4.85,"Japan, 〒164-0013 Tokyo, Nakano City, Yayoichō, 3-chōme−10, プリウスＫ１"
35.69407,139.69359,2170600.0,Entire home apt,2,1.0,1.0,4.88,"6 Chome-3 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.55162,139.73557,600000.0,Private room,3,,2.0,5.0,"3-chōme-15-15-5 Haginaka, Ota City, Tokyo 144-0047, Japan"
35.6965,139.77804,662400.0,Hotel room,1,1.0,30.0,4.4,"3-chōme-11-2 Iwamotochō, Chiyoda City, Tokyo 101-0032, Japan"
35.75845,139.5885,550000.0,Entire home apt,2,,,5.0,"2-chōme-14-13 Ōizumigakuenchō, Nerima City, Tokyo 178-0061, Japan"
35.75229,139.88075,1000000.0,Entire home apt,3,2.0,3.0,4.45,"5-chōme-12-15 Shibamata, Katsushika City, Tokyo 125-0052, Japan"
35.73958,139.71653,5540300.0,Entire home apt,12,5.0,8.0,4.4,"Japan, 〒170-0012 Tokyo, Toshima City, Kamiikebukuro, 3-chōme−12−６ 水戸商事"
35.7589,139.68283,590000.0,Private room,2,,2.0,4.87,"2-chōme-23-11 Minamitokiwadai, Itabashi City, Tokyo 174-0072, Japan"
35.70188,139.80044,1014300.0,Private room,3,,3.0,4.4,"Japan, 〒130-0011 Tokyo, Sumida City, Ishiwara, 2-chōme−27−３ 昌大ビル"
35.65907,139.6964,2690000.0,Entire home apt,3,1.0,2.0,4.92,"2-chōme-19-3 Dōgenzaka, Shibuya City, Tokyo 150-0043, Japan"
35.68927,139.9009,3785700.0,Entire home apt,10,2.0,6.0,4.56,"1-chōme-52-1 Higashimizue, Edogawa City, Tokyo 132-0014, Japan"
35.70261,139.799,2434300.0,Private room,10,,,4.63,"Japan, 〒130-0004 Tokyo, Sumida City, Honjo, 1-chōme−12−５ リヴィエールエスト"
35.7191,139.81083,5000000.0,Private room,4,,3.0,5.0,"Japan, 〒131-0033 Tokyo, Sumida City, Mukōjima, 5-chōme−14−１ 向陽荘"
35.71783,139.79572,1542900.0,Entire home apt,3,,2.0,4.78,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 3-chōme−36−１０ 富士荘"
35.70749,139.79161,441400.0,Hotel room,1,1.0,2.0,4.81,"Japan, 〒111-0042 Tokyo, Taito City, Kotobuki, 3-chōme−18−２ ライオンズマンション浅草寿町"
35.70741,139.79154,461400.0,Hotel room,1,1.0,1.0,4.69,"Japan, 〒111-0042 Tokyo, Taito City, Kotobuki, 3-chōme−18−２ ライオンズマンション浅草寿町"
35.70765,139.79162,461400.0,Hotel room,1,1.0,2.0,4.78,"3-chōme-18-3 Kotobuki, Taito City, Tokyo 111-0042, Japan"
35.70748,139.79126,441400.0,Hotel room,1,1.0,2.0,4.71,"3-chōme-19-2 Kotobuki, Taito City, Tokyo 111-0042, Japan"
35.70792,139.79344,461400.0,Hotel room,1,1.0,1.0,4.7,"Japan, 〒111-0042 Tokyo, Taito City, Kotobuki, 4-chōme−2−１ クロッキオ浅草"
35.70786,139.79135,1150000.0,Private room,2,1.0,1.0,4.84,"Japan, 〒111-0042 Tokyo, Taito City, Kotobuki, 3-chōme−19−５ 東横ＩＮＮ上野田原町駅"
35.69812,139.70599,1715700.0,Entire home apt,5,1.0,3.0,4.71,"2-chōme-16-12 Kabukichō, Shinjuku City, Tokyo 160-0021, Japan"
35.74603,139.77052,900000.0,Hotel room,2,1.0,2.0,5.0,"3-chōme-23-3 Higashiogu, Arakawa City, Tokyo 116-0012, Japan"
35.74625,139.76937,2500000.0,Hotel room,6,1.0,6.0,4.88,"Japan, 〒116-0012 Tokyo, Arakawa City, Higashiogu, 5-chōme−5−１２ オリンポス田端"
35.74535,139.77075,2500000.0,Hotel room,7,1.0,6.0,5.0,"3-chōme-15-6 Higashiogu, Arakawa City, Tokyo 116-0012, Japan"
35.71657943725586,139.65785217285156,3706800.0,Entire home apt,16,3.0,8.0,4.73,"Japan, 〒165-0027 Tokyo, Nakano City, Nogata, 3-chōme−6−１ スマートハウスホテル東京 Smart House Hotel Tokyo, 3-6-1, Nogata, Nakano-ku, Tokyo"
